,date,code,open,close,high,low,volume
0,2019-10-25,sh.688139,30.0000,30.4700,33.5000,28.6900,50440719
1,2019-10-28,sh.688139,32.8900,38.9100,42.7500,31.5000,47464677
2,2019-10-29,sh.688139,38.1500,34.7500,41.0000,34.2000,39445963
3,2019-10-30,sh.688139,33.3300,30.5000,34.5900,30.0000,27965618
4,2019-10-31,sh.688139,29.1100,29.9900,32.2500,28.2800,22458410
5,2019-11-01,sh.688139,28.8000,29.3100,30.7800,28.6100,15079689
6,2019-11-04,sh.688139,29.9000,29.6500,30.8400,29.5100,11863071
7,2019-11-05,sh.688139,29.1500,27.6000,29.3500,27.4200,15679475
8,2019-11-06,sh.688139,27.1500,26.6700,27.9900,26.6600,9026072
9,2019-11-07,sh.688139,26.4000,27.0900,27.6300,26.4000,10619558
10,2019-11-08,sh.688139,26.9500,26.6700,27.3500,26.6200,8107637
11,2019-11-11,sh.688139,26.5100,24.2000,26.5100,24.1200,10012686
12,2019-11-12,sh.688139,24.2000,24.2800,24.5300,23.8700,4556428
13,2019-11-13,sh.688139,24.2500,25.2400,26.2100,24.1500,10674672
14,2019-11-14,sh.688139,25.5800,25.4900,26.5000,25.3800,8615235
15,2019-11-15,sh.688139,25.0000,25.0900,25.8800,25.0000,5347287
16,2019-11-18,sh.688139,25.0900,24.4800,25.3700,24.1800,4747093
17,2019-11-19,sh.688139,24.5400,26.0800,26.4700,24.5400,8695094
18,2019-11-20,sh.688139,26.0400,26.7900,27.5500,25.8900,10666947
19,2019-11-21,sh.688139,26.4800,26.6000,27.4300,26.3000,5770080
20,2019-11-22,sh.688139,26.3400,25.6500,26.9400,25.4000,5075861
21,2019-11-25,sh.688139,25.9000,27.5500,27.8800,25.7300,9906564
