,date,code,open,close,high,low,volume
0,2019-08-23,sz.002959,41.1000,49.3200,49.3200,41.1000,78407
1,2019-08-26,sz.002959,54.2500,54.2500,54.2500,54.2500,58026
2,2019-08-27,sz.002959,59.6800,59.6800,59.6800,59.6800,52556
3,2019-08-28,sz.002959,65.6500,65.6500,65.6500,65.6500,65671
4,2019-08-29,sz.002959,72.2200,66.2800,72.2200,66.0000,16741669
5,2019-08-30,sz.002959,64.3100,61.3100,64.6500,61.0300,11263244
6,2019-09-02,sz.002959,60.3800,62.3100,62.8000,59.5100,6508549
7,2019-09-03,sz.002959,64.0800,65.6800,67.5500,63.7200,9079717
8,2019-09-04,sz.002959,64.8700,66.7500,67.4800,64.3600,8004767
9,2019-09-05,sz.002959,70.1100,73.4300,73.4300,69.1100,11492485
10,2019-09-06,sz.002959,70.8000,69.2100,72.1900,68.8800,7984829
11,2019-09-09,sz.002959,69.9900,70.7000,71.3700,68.5100,5693928
12,2019-09-10,sz.002959,70.7100,70.9500,72.6200,70.2600,5297886
13,2019-09-11,sz.002959,70.7100,67.3500,70.7500,67.3500,6318220
14,2019-09-12,sz.002959,67.5000,69.9800,70.3600,67.3500,5427536
15,2019-09-16,sz.002959,69.9900,70.5200,70.5200,68.6200,4770110
16,2019-09-17,sz.002959,70.9800,68.9000,72.3100,67.9800,5762107
17,2019-09-18,sz.002959,69.3100,73.0000,75.1800,68.0000,9690648
18,2019-09-19,sz.002959,74.0000,80.3000,80.3000,72.2100,11090326
19,2019-09-20,sz.002959,80.3000,79.0000,85.9100,78.0000,11021629
20,2019-09-23,sz.002959,79.0000,83.3900,83.6400,77.8500,7818633
21,2019-09-24,sz.002959,81.8000,85.2000,87.8000,80.0000,7290614
22,2019-09-25,sz.002959,83.8800,82.8500,86.6000,82.0100,6104539
23,2019-09-26,sz.002959,82.0000,77.5500,82.0000,75.6100,7072998
24,2019-09-27,sz.002959,76.8800,77.0400,79.6600,76.7700,4066318
25,2019-09-30,sz.002959,77.0800,75.2200,77.9900,75.2000,3523075
26,2019-10-08,sz.002959,75.8800,71.2000,76.2000,70.0300,4952709
27,2019-10-09,sz.002959,70.2700,71.7400,71.9000,69.0000,2930242
28,2019-10-10,sz.002959,71.1900,73.9600,74.8800,71.0000,4636007
29,2019-10-11,sz.002959,73.6000,72.9800,74.4400,72.9000,3250144
30,2019-10-14,sz.002959,73.3000,74.0500,75.9000,73.2000,3632737
31,2019-10-15,sz.002959,72.3600,74.1000,74.6500,71.5200,3170921
32,2019-10-16,sz.002959,74.5000,79.3000,80.1000,74.2100,6319255
33,2019-10-17,sz.002959,78.7000,79.7100,80.1800,77.1000,4098996
34,2019-10-18,sz.002959,79.0000,79.5000,82.8700,78.5300,5829416
35,2019-10-21,sz.002959,79.0000,73.6000,79.0100,72.0100,4958709
36,2019-10-22,sz.002959,73.3000,75.4600,76.5000,73.3000,2902064
37,2019-10-23,sz.002959,75.8300,76.7700,79.5000,75.0300,4135171
38,2019-10-24,sz.002959,75.9700,77.6500,78.7600,74.5000,3510052
39,2019-10-25,sz.002959,77.0100,78.1800,79.8800,76.6700,4302990
40,2019-10-28,sz.002959,74.5300,75.8800,76.8000,74.1800,4683332
41,2019-10-29,sz.002959,75.1000,72.0000,75.5900,70.9900,4951588
42,2019-10-30,sz.002959,72.5000,73.1600,73.7000,72.0800,3030870
43,2019-10-31,sz.002959,72.5000,69.7900,73.1500,69.5000,4153679
44,2019-11-01,sz.002959,69.3900,72.3000,73.0000,68.5800,3837014
45,2019-11-04,sz.002959,72.6500,71.9000,73.4300,71.3500,3292723
46,2019-11-05,sz.002959,72.3000,73.9600,74.7900,72.0000,4567257
47,2019-11-06,sz.002959,73.6000,71.3400,75.5000,71.0100,4162527
48,2019-11-07,sz.002959,70.2200,70.9000,71.9700,70.0200,2343373
49,2019-11-08,sz.002959,71.2800,70.8100,71.8300,70.4100,2444033
50,2019-11-11,sz.002959,69.9900,66.7000,69.9900,65.5600,3770376
51,2019-11-12,sz.002959,67.0000,65.6500,67.0000,63.6600,3043978
52,2019-11-13,sz.002959,64.7200,64.1500,65.2000,63.6900,2127729
53,2019-11-14,sz.002959,64.4400,65.1000,65.7000,64.3200,2266898
54,2019-11-15,sz.002959,64.6000,62.1100,64.6000,61.8100,3849442
55,2019-11-18,sz.002959,62.5000,63.0000,63.0000,61.1000,2493462
56,2019-11-19,sz.002959,62.8600,64.3100,64.4900,62.4700,2528636
57,2019-11-20,sz.002959,64.3100,62.7900,64.3100,62.5100,2468958
58,2019-11-21,sz.002959,62.6000,63.9500,64.0500,61.3700,2510627
59,2019-11-22,sz.002959,63.8400,62.0700,64.4000,61.8600,2248925
60,2019-11-25,sz.002959,61.9200,59.3500,61.9200,58.8800,2407030
