,date,code,open,close,high,low,volume
0,2017-01-03,sz.300014,29.2500,28.9400,29.3900,28.7600,7262648
1,2017-01-04,sz.300014,29.0100,30.9000,31.5000,28.8000,20654535
2,2017-01-05,sz.300014,30.8000,30.2000,30.8000,30.1500,10913722
3,2017-01-06,sz.300014,30.1000,29.6500,30.3900,29.6000,8838965
4,2017-01-09,sz.300014,30.5000,30.3200,31.3000,29.8100,15466235
5,2017-01-10,sz.300014,30.1200,30.3400,30.9800,30.1200,8725669
6,2017-01-11,sz.300014,30.3400,30.4900,30.8700,30.1200,8777242
7,2017-01-12,sz.300014,30.4700,30.8500,31.1500,30.3800,11542679
8,2017-01-13,sz.300014,31.0000,30.2800,31.4800,30.2500,12971031
9,2017-01-16,sz.300014,30.2000,28.5100,30.3000,27.2500,13555823
10,2017-01-17,sz.300014,28.0100,29.0000,29.1800,27.7600,9515856
11,2017-01-18,sz.300014,28.8400,28.3800,28.9800,28.3800,6265919
12,2017-01-19,sz.300014,28.2900,28.4000,28.7000,28.1000,4661906
13,2017-01-20,sz.300014,28.4500,28.8500,29.1500,28.1700,7059004
14,2017-01-23,sz.300014,28.9000,29.0000,29.3500,28.8500,5654350
15,2017-01-24,sz.300014,29.0000,28.7000,29.0400,28.6200,3881703
16,2017-01-25,sz.300014,28.8200,28.7500,28.9600,28.6000,3514918
17,2017-01-26,sz.300014,28.9900,29.0800,29.2800,28.7500,4857186
18,2017-02-03,sz.300014,29.1500,28.7900,29.2000,28.6100,3295079
19,2017-02-06,sz.300014,28.7100,29.2600,29.4000,28.7000,5162700
20,2017-02-07,sz.300014,29.2100,29.4100,29.5900,29.0200,7238170
21,2017-02-08,sz.300014,29.3900,30.0500,30.5000,29.0900,9859272
22,2017-02-09,sz.300014,30.0500,30.7500,31.4800,29.7300,12696249
23,2017-02-10,sz.300014,30.7500,30.5300,31.1200,30.1500,8666994
24,2017-02-13,sz.300014,30.4300,30.5500,30.8900,30.3900,5811336
25,2017-02-14,sz.300014,30.5200,30.7500,30.8700,30.4400,5388694
26,2017-02-15,sz.300014,30.6800,29.7800,30.7500,29.6300,9177609
27,2017-02-16,sz.300014,29.6500,30.0900,30.5600,29.6400,6631482
28,2017-02-17,sz.300014,30.1100,29.6600,30.3100,29.5000,6046800
29,2017-02-20,sz.300014,29.6600,30.3600,30.5000,29.4600,6486797
30,2017-02-21,sz.300014,30.5400,31.2000,31.4400,30.1700,14425362
31,2017-02-22,sz.300014,31.0600,31.2000,32.1600,30.8800,15720586
32,2017-02-23,sz.300014,31.1000,31.7800,32.1000,30.8600,16639515
33,2017-02-24,sz.300014,31.7800,31.7000,32.2900,31.5500,12045209
34,2017-02-27,sz.300014,31.9700,31.2100,32.1900,31.0600,9516392
35,2017-02-28,sz.300014,32.0000,31.8600,32.4500,31.6800,13282587
36,2017-03-01,sz.300014,31.8500,31.7800,32.2500,31.6400,10437002
37,2017-03-02,sz.300014,32.2600,33.3500,33.9700,31.9300,24002788
38,2017-03-03,sz.300014,33.0000,35.6400,36.5800,32.9200,37049209
39,2017-03-06,sz.300014,35.9000,35.9300,37.4800,35.3200,32149613
40,2017-03-07,sz.300014,35.7300,35.5800,36.8000,35.5100,20196024
41,2017-03-08,sz.300014,35.7000,35.5800,36.1600,35.5100,14496397
42,2017-03-09,sz.300014,35.5900,36.4000,36.5300,35.2900,22301191
43,2017-03-10,sz.300014,36.2800,37.7600,38.9800,36.1000,34675617
44,2017-03-13,sz.300014,37.5800,37.2000,38.1700,36.9300,23572028
45,2017-03-14,sz.300014,37.1300,36.3600,37.5000,36.2000,18025468
46,2017-03-15,sz.300014,36.2000,36.1300,36.7900,36.0200,14399747
47,2017-03-16,sz.300014,36.4300,36.7900,36.8900,36.3000,14499421
48,2017-03-17,sz.300014,36.9800,35.7400,37.7000,35.7100,20745930
49,2017-03-20,sz.300014,35.8600,35.9400,36.2900,35.1900,13557838
50,2017-03-21,sz.300014,36.1100,36.0300,36.1300,35.4000,11020522
51,2017-03-22,sz.300014,35.7700,37.3000,37.5800,35.6000,24250456
52,2017-03-23,sz.300014,37.1500,36.5700,37.6800,35.7500,19564673
53,2017-03-24,sz.300014,36.4200,36.6100,37.2800,36.2800,13059779
54,2017-03-27,sz.300014,36.6200,38.0500,38.3800,36.3700,23698952
55,2017-03-28,sz.300014,37.8800,37.9900,38.9300,37.4300,26274802
56,2017-03-29,sz.300014,37.8100,36.9900,38.2300,36.9800,20207115
57,2017-03-30,sz.300014,36.9500,34.8000,36.9500,34.0200,26118098
58,2017-03-31,sz.300014,34.8800,35.7300,36.3800,34.6100,18072054
59,2017-04-05,sz.300014,35.8200,37.9800,38.2000,35.8200,25307825
60,2017-04-06,sz.300014,38.1800,39.1000,39.7700,37.3100,27754808
61,2017-04-07,sz.300014,38.8400,38.5400,39.5700,38.4000,18724456
62,2017-04-10,sz.300014,38.1500,37.4800,38.9500,37.2400,18024767
63,2017-04-11,sz.300014,37.2000,37.4300,38.3500,35.0700,22705795
64,2017-04-12,sz.300014,36.8100,36.3900,37.8700,36.3000,11940599
65,2017-04-13,sz.300014,36.0100,37.1000,37.2900,36.0100,10459342
66,2017-04-14,sz.300014,37.0600,35.5200,37.2600,35.5000,12624043
67,2017-04-17,sz.300014,35.1500,35.2300,36.2800,35.0800,9394047
68,2017-04-18,sz.300014,35.2700,33.5100,35.5700,33.5000,13588391
69,2017-04-19,sz.300014,33.2100,34.4600,34.4900,33.0200,9955985
70,2017-04-20,sz.300014,34.2800,34.0400,34.6600,33.5900,8045642
71,2017-04-21,sz.300014,34.0600,33.9100,34.8300,33.8000,7313445
72,2017-04-24,sz.300014,34.0000,30.5200,34.0000,30.5200,13646092
73,2017-04-25,sz.300014,30.1000,30.6900,31.0600,30.1000,7844399
74,2017-04-26,sz.300014,30.7200,31.7100,31.8800,30.7200,8801606
75,2017-04-27,sz.300014,31.5000,31.7100,32.2000,30.1600,11895067
76,2017-04-28,sz.300014,31.5100,31.6900,32.3100,31.3600,6550107
77,2017-05-02,sz.300014,31.7000,31.9200,32.4500,31.5200,6575934
78,2017-05-03,sz.300014,31.7400,31.6900,32.3700,31.3300,6034579
79,2017-05-04,sz.300014,31.6500,31.8600,31.9500,31.0000,6123194
80,2017-05-05,sz.300014,31.7800,31.6300,32.1500,31.3300,7727090
81,2017-05-08,sz.300014,31.4800,31.6000,32.0900,31.4600,5658100
82,2017-05-09,sz.300014,31.4800,31.5100,31.7500,30.1800,7786196
83,2017-05-10,sz.300014,31.7000,31.2500,32.4800,31.2200,8921084
84,2017-05-11,sz.300014,15.4000,15.1800,15.4900,14.5200,19776622
85,2017-05-12,sz.300014,15.1300,15.2000,15.2800,14.5600,15764846
86,2017-05-15,sz.300014,15.1000,14.9600,15.2400,14.8700,8906202
87,2017-05-16,sz.300014,14.9800,15.9800,16.2800,14.7100,25869405
88,2017-05-17,sz.300014,15.9800,15.8800,16.2300,15.8000,18252908
89,2017-05-18,sz.300014,15.6100,15.6000,15.9700,15.5200,11435915
90,2017-05-19,sz.300014,15.6000,15.5500,15.9200,15.4000,11756166
91,2017-05-22,sz.300014,15.5500,15.5200,15.7500,15.3000,8246794
92,2017-05-23,sz.300014,15.4500,15.4900,15.8400,15.3200,12969182
93,2017-05-24,sz.300014,15.3200,15.6700,15.7000,14.8900,12577553
94,2017-05-25,sz.300014,15.6600,15.5100,15.7300,15.1000,10832689
95,2017-05-26,sz.300014,15.5100,15.5700,15.8000,15.4300,9248466
96,2017-05-31,sz.300014,15.9400,15.6000,15.9800,15.5500,8429092
97,2017-06-01,sz.300014,15.4800,14.6000,15.7300,14.5500,14270713
98,2017-06-02,sz.300014,14.5900,14.5800,14.7200,13.7200,18487613
99,2017-06-05,sz.300014,14.5200,14.8000,15.0000,14.4100,15444262
100,2017-06-06,sz.300014,14.7200,14.4100,14.7200,14.1700,13399554
101,2017-06-07,sz.300014,14.4500,14.9400,14.9900,14.4100,15979286
102,2017-06-08,sz.300014,15.2500,14.9400,15.3400,14.9300,16734616
103,2017-06-09,sz.300014,14.9500,15.3000,15.3000,14.8500,13878119
104,2017-06-12,sz.300014,15.2000,15.1800,15.4400,15.1200,11419099
105,2017-06-13,sz.300014,15.1000,16.7000,16.7000,15.0500,63668800
106,2017-06-14,sz.300014,16.5900,16.4500,17.0600,16.3200,55346831
107,2017-06-15,sz.300014,16.5000,16.6300,16.7500,16.3600,26810339
108,2017-06-16,sz.300014,16.6300,16.6300,17.2000,16.5100,39098848
109,2017-06-19,sz.300014,16.6400,16.7900,16.9500,16.5000,22430697
110,2017-06-20,sz.300014,17.0800,17.2500,17.7600,17.0300,42833205
111,2017-06-21,sz.300014,17.3900,17.3800,17.7300,17.2500,27205697
112,2017-06-22,sz.300014,17.2500,16.8300,17.6900,16.8100,35699113
113,2017-06-23,sz.300014,16.8000,17.0700,17.0700,16.4000,22830050
114,2017-06-26,sz.300014,17.0700,17.2600,17.3100,16.8000,22122347
115,2017-06-27,sz.300014,17.2600,16.9600,17.2700,16.9200,14151801
116,2017-06-28,sz.300014,16.8600,16.9300,17.2300,16.7600,12341084
117,2017-06-29,sz.300014,16.9300,16.7500,17.0000,16.6800,14462463
118,2017-06-30,sz.300014,16.7400,18.1500,18.4300,16.4300,56490910
119,2017-07-03,sz.300014,18.1500,19.2400,19.4800,18.0600,70612663
120,2017-07-04,sz.300014,19.2400,19.8100,19.9300,19.0800,70359012
121,2017-07-05,sz.300014,19.7800,19.7700,20.1100,19.3300,62170057
122,2017-07-06,sz.300014,19.6000,21.7300,21.7500,19.5500,115400916
123,2017-07-07,sz.300014,21.6000,22.4500,23.1600,21.3300,105806734
124,2017-07-10,sz.300014,22.4600,21.9100,22.6100,21.5800,77008461
125,2017-07-11,sz.300014,22.0000,20.8800,22.0000,20.6300,72831158
126,2017-07-12,sz.300014,21.0500,21.6500,21.6500,20.7300,84585858
127,2017-07-13,sz.300014,21.5000,20.7600,21.5000,20.5500,64876047
128,2017-07-14,sz.300014,20.5500,21.4300,22.5100,20.4800,86975337
129,2017-07-17,sz.300014,21.3500,20.4000,21.5000,19.2900,72904686
130,2017-07-18,sz.300014,20.2000,21.1200,21.2300,20.1100,56503019
131,2017-07-19,sz.300014,21.3700,21.7200,22.0800,20.6500,82478393
132,2017-07-20,sz.300014,21.4500,21.9900,22.8800,21.4500,89930042
133,2017-07-21,sz.300014,21.8000,21.8800,22.1500,21.4500,55058175
134,2017-07-24,sz.300014,21.8600,21.0700,21.8600,20.7000,53050812
135,2017-07-25,sz.300014,21.0700,21.8400,21.8500,20.6800,47034333
136,2017-07-26,sz.300014,21.8000,23.0300,23.2000,21.4100,99419826
137,2017-07-27,sz.300014,22.7000,22.6300,22.9600,22.0100,74143304
138,2017-07-28,sz.300014,22.6000,22.9900,23.6500,22.4100,89380658
139,2017-07-31,sz.300014,23.0100,23.3000,23.3600,22.2400,81792260
140,2017-08-01,sz.300014,23.3900,24.6100,25.4800,23.2800,114601878
141,2017-08-02,sz.300014,24.7000,24.8900,25.4600,24.1500,94454472
142,2017-08-03,sz.300014,24.4100,24.4200,24.8700,24.1000,52198712
143,2017-08-04,sz.300014,24.6600,22.9700,24.7900,22.7100,68498176
144,2017-08-07,sz.300014,23.0000,23.2200,23.4800,22.9700,36665615
145,2017-08-08,sz.300014,23.3900,22.8200,23.5200,22.5800,46529301
146,2017-08-09,sz.300014,22.9200,23.9600,24.1900,22.7800,66265312
147,2017-08-10,sz.300014,23.6800,23.5000,24.0000,23.2100,42239257
148,2017-08-11,sz.300014,23.2200,22.4800,23.6700,22.3200,46319109
149,2017-08-14,sz.300014,22.7700,23.8000,23.8700,22.5800,55768862
150,2017-08-15,sz.300014,23.8300,24.2100,24.3800,23.6100,54944846
151,2017-08-16,sz.300014,24.0200,23.8200,24.0900,23.2200,37547136
152,2017-08-17,sz.300014,23.8100,23.9200,24.2600,23.3500,47683702
153,2017-08-18,sz.300014,23.6700,23.2300,23.7300,22.9600,37520506
154,2017-08-21,sz.300014,23.2300,23.2600,23.4000,22.8900,28680241
155,2017-08-22,sz.300014,23.5400,23.3800,23.8700,23.0400,48712891
156,2017-08-23,sz.300014,23.0600,22.0500,23.0900,22.0200,59504906
157,2017-08-24,sz.300014,22.1300,21.7000,22.2800,21.5100,28648638
158,2017-08-25,sz.300014,21.7500,22.0400,22.2900,21.6000,26053006
159,2017-08-28,sz.300014,22.2000,22.4200,22.8000,22.0400,34025323
160,2017-08-29,sz.300014,22.3000,21.9900,22.5400,21.9600,27951925
161,2017-08-30,sz.300014,22.0100,22.3300,22.5500,22.0100,24212970
162,2017-08-31,sz.300014,22.4300,22.6400,22.8500,22.3200,34286561
163,2017-09-01,sz.300014,22.6400,23.0600,23.1600,22.3400,45641838
164,2017-09-04,sz.300014,22.9900,23.0200,23.5500,22.8000,37242104
165,2017-09-05,sz.300014,22.8500,23.9500,24.4000,22.6900,70387865
166,2017-09-06,sz.300014,23.7200,26.3500,26.3500,23.7200,150965026
167,2017-09-07,sz.300014,26.4500,26.0200,27.3800,25.9900,137574044
168,2017-09-08,sz.300014,26.1800,26.0700,26.7000,25.3500,80390847
169,2017-09-11,sz.300014,26.3900,28.1500,28.5600,26.3100,116630866
170,2017-09-12,sz.300014,27.8200,27.0200,29.9700,26.7100,133634491
171,2017-09-13,sz.300014,26.7500,27.1500,27.4000,26.3900,62733631
172,2017-09-14,sz.300014,27.0000,26.1000,27.0000,26.0000,48037701
173,2017-09-15,sz.300014,26.0800,26.3000,26.7700,25.9000,37307539
174,2017-09-18,sz.300014,26.2700,26.3100,26.4700,25.6900,28757866
175,2017-09-19,sz.300014,26.1500,25.7600,26.4400,25.4700,30167022
176,2017-09-20,sz.300014,25.6700,26.2800,26.3400,25.5900,29221486
177,2017-09-21,sz.300014,26.3000,25.4000,26.4500,25.3400,32369837
178,2017-09-22,sz.300014,25.3200,25.1000,25.6400,25.0800,20876864
179,2017-09-25,sz.300014,25.2400,24.7000,25.3700,24.5900,23692063
180,2017-09-26,sz.300014,24.6800,25.0900,25.2900,24.6100,18556938
181,2017-09-27,sz.300014,25.2900,26.1700,26.2500,25.1000,40354479
182,2017-09-28,sz.300014,26.0000,25.7100,26.3400,25.6800,23510518
183,2017-09-29,sz.300014,25.8500,25.2800,26.1700,24.9100,27289791
184,2017-10-09,sz.300014,25.7400,26.0900,26.1000,25.1800,25797819
185,2017-10-10,sz.300014,26.1000,25.6600,26.1800,25.4000,21637073
186,2017-10-11,sz.300014,25.7500,25.7000,26.0100,24.9500,30127775
187,2017-10-12,sz.300014,25.6000,25.2300,25.6100,25.1200,16670613
188,2017-10-13,sz.300014,25.2500,25.4500,25.8100,25.2300,18914767
189,2017-10-16,sz.300014,25.2100,24.6500,25.5200,24.6500,24936629
190,2017-10-17,sz.300014,24.7000,23.8300,24.8900,23.8100,21161669
191,2017-10-18,sz.300014,24.0000,22.8900,24.1000,22.5600,26891949
192,2017-10-19,sz.300014,22.9400,22.9500,23.4600,22.8200,18837609
193,2017-10-20,sz.300014,22.8100,23.5500,23.6700,22.8100,19416732
194,2017-10-23,sz.300014,23.4800,23.4000,23.5100,23.2300,10393713
195,2017-10-24,sz.300014,23.3300,23.4700,23.7400,23.1000,13655140
196,2017-10-25,sz.300014,23.3000,23.1000,23.3700,22.8200,15741194
197,2017-10-26,sz.300014,23.1900,22.9800,23.2600,22.4300,23706459
198,2017-10-27,sz.300014,22.9700,22.6400,23.2100,22.6100,17161638
199,2017-10-30,sz.300014,22.8900,22.0000,22.8900,21.7000,16807377
200,2017-10-31,sz.300014,22.0000,22.4000,22.6000,21.8100,15737349
201,2017-11-01,sz.300014,22.3200,22.3200,22.6200,22.2000,12407634
202,2017-11-02,sz.300014,22.4100,21.5800,22.4400,21.4100,23353666
203,2017-11-03,sz.300014,21.5000,20.5900,21.5000,20.4700,26825753
204,2017-11-06,sz.300014,20.7200,20.4700,20.7200,20.0100,21777677
205,2017-11-07,sz.300014,20.3400,20.7100,20.7600,20.3100,16169501
206,2017-11-08,sz.300014,20.7800,21.7800,22.4500,20.6600,45834710
207,2017-11-09,sz.300014,22.0400,21.7800,22.1500,21.3500,23151374
208,2017-11-10,sz.300014,21.8900,21.9100,22.3300,21.7000,25885589
209,2017-11-13,sz.300014,22.0000,22.0700,22.1900,21.6600,23861718
210,2017-11-14,sz.300014,21.9800,21.7900,22.2800,21.7900,24028403
211,2017-11-15,sz.300014,21.6200,20.1200,21.6200,19.8000,37861374
212,2017-11-16,sz.300014,20.1300,19.7900,20.2900,19.7500,20471953
213,2017-11-17,sz.300014,19.8600,18.9000,20.2400,18.8000,25099341
214,2017-11-20,sz.300014,19.0000,19.7900,19.8000,18.7100,20839064
215,2017-11-21,sz.300014,19.8300,19.7000,19.9500,19.3000,17381691
216,2017-11-22,sz.300014,19.8000,19.9700,20.3600,19.4200,21960921
217,2017-11-23,sz.300014,19.8900,19.5000,20.2400,19.4300,18602085
218,2017-11-24,sz.300014,19.4100,19.7100,19.9800,19.4000,15008850
219,2017-11-27,sz.300014,19.7900,18.9600,19.8300,18.8200,17903272
220,2017-11-28,sz.300014,18.9600,19.1900,19.1900,18.5600,13451087
221,2017-11-29,sz.300014,19.1700,19.3600,19.5200,18.8300,14349437
222,2017-11-30,sz.300014,19.3900,19.4700,19.7600,19.3000,15480549
223,2017-12-01,sz.300014,19.4300,19.5000,19.6500,19.3400,10994629
224,2017-12-04,sz.300014,19.4600,19.2200,19.6900,19.2100,10690379
225,2017-12-05,sz.300014,19.0700,18.1600,19.2100,18.0100,20434943
226,2017-12-06,sz.300014,18.1900,18.5000,18.5200,17.8600,14430166
227,2017-12-07,sz.300014,18.4500,18.1100,18.4900,18.1000,9127514
228,2017-12-08,sz.300014,18.2300,18.3800,18.5400,18.0800,13208422
229,2017-12-11,sz.300014,18.5600,18.6500,18.8000,18.3900,11210732
230,2017-12-12,sz.300014,18.7600,19.0800,19.4800,18.6200,27456491
231,2017-12-13,sz.300014,19.0600,19.2900,19.3400,18.7100,14946997
232,2017-12-14,sz.300014,19.3800,19.1500,19.3900,18.9600,10943974
233,2017-12-15,sz.300014,19.1000,18.7000,19.1700,18.6600,10571578
234,2017-12-18,sz.300014,18.5900,19.1400,19.6000,18.5000,15469604
235,2017-12-19,sz.300014,18.7700,18.9700,19.2600,18.7200,11053812
236,2017-12-20,sz.300014,19.0100,18.7000,19.3200,18.6300,11832695
237,2017-12-21,sz.300014,18.6200,18.5200,18.8100,18.2600,12540111
238,2017-12-22,sz.300014,18.7000,18.6500,18.9500,18.5200,12326051
239,2017-12-25,sz.300014,18.7600,18.2400,18.8200,18.0500,11345002
240,2017-12-26,sz.300014,18.2000,18.3800,18.4600,18.1400,7668584
241,2017-12-27,sz.300014,18.4000,19.4100,19.4500,18.4000,34682249
242,2017-12-28,sz.300014,19.3500,19.6000,19.7900,19.1700,32035425
243,2017-12-29,sz.300014,19.7200,19.6100,19.7200,19.3200,15753874
244,2018-01-02,sz.300014,19.8100,19.6900,19.9400,19.4400,15328029
245,2018-01-03,sz.300014,19.5800,19.8900,20.2900,19.5800,26843959
246,2018-01-04,sz.300014,19.7300,19.6600,20.1400,19.5100,18958914
247,2018-01-05,sz.300014,19.6400,19.4200,19.8100,19.3500,14037040
248,2018-01-08,sz.300014,19.6000,19.8400,19.8500,19.2300,18619135
249,2018-01-09,sz.300014,19.9000,19.6400,20.0400,19.6000,14000554
250,2018-01-10,sz.300014,19.6500,19.4200,19.6700,19.2200,12066203
251,2018-01-11,sz.300014,19.4100,19.8300,19.8300,19.2600,17103241
252,2018-01-12,sz.300014,19.7500,19.4200,19.8200,19.3800,11961823
