,date,code,open,close,high,low,volume
0,2017-01-03,sz.300498,35.4300,35.4500,36.1800,35.2800,17551208
1,2017-01-04,sz.300498,35.5600,35.9200,36.1200,35.1800,18245844
2,2017-01-05,sz.300498,35.8500,35.8400,36.3100,35.4600,12202739
3,2017-01-06,sz.300498,35.7700,36.3700,36.5000,35.6600,16222553
4,2017-01-09,sz.300498,36.3000,35.8300,36.3300,35.5200,12035739
5,2017-01-10,sz.300498,35.8300,35.5400,36.2000,35.5100,8934805
6,2017-01-11,sz.300498,35.4100,35.4800,35.7900,35.3600,7082485
7,2017-01-12,sz.300498,35.4400,35.9000,36.1000,35.4400,9870787
8,2017-01-13,sz.300498,35.7900,34.8800,36.0900,34.8800,12601821
9,2017-01-16,sz.300498,34.8100,34.9800,35.2300,34.1000,9905400
10,2017-01-17,sz.300498,34.9600,35.1000,35.3000,34.6900,7904310
11,2017-01-18,sz.300498,35.1600,34.9000,35.2000,34.7600,4112929
12,2017-01-19,sz.300498,34.9000,34.8100,35.0100,34.7100,3576110
13,2017-01-20,sz.300498,34.7800,35.2200,35.4700,34.7200,6550519
14,2017-01-23,sz.300498,35.2100,35.3000,35.6600,35.1700,5127208
15,2017-01-24,sz.300498,35.3100,34.9200,35.4300,34.8100,4073436
16,2017-01-25,sz.300498,34.9200,35.2900,35.4300,34.9000,4600004
17,2017-01-26,sz.300498,35.3000,35.5200,35.6000,35.2400,5827565
18,2017-02-03,sz.300498,35.3000,35.1500,35.4900,35.0000,3905980
19,2017-02-06,sz.300498,35.2100,35.3000,35.4500,35.0500,6981771
20,2017-02-07,sz.300498,35.3000,34.9600,35.3000,34.8600,6201365
21,2017-02-08,sz.300498,34.9600,34.9800,35.0200,34.7000,4548432
22,2017-02-09,sz.300498,34.9700,35.0100,35.1800,34.9100,5366971
23,2017-02-10,sz.300498,35.0000,35.1000,35.1800,34.9200,5636509
24,2017-02-13,sz.300498,35.1100,35.1700,35.2900,34.8600,7535580
25,2017-02-14,sz.300498,35.1700,34.6000,35.1700,34.5800,14244742
26,2017-02-15,sz.300498,34.6000,34.1300,34.6200,34.1000,11841598
27,2017-02-16,sz.300498,34.1000,34.2200,34.3000,33.9700,4888235
28,2017-02-17,sz.300498,34.1900,33.8700,34.2900,33.8500,8104116
29,2017-02-20,sz.300498,34.2500,34.1600,34.3900,33.8600,11548924
30,2017-02-21,sz.300498,34.2800,34.6500,34.7700,34.1900,12460140
31,2017-02-22,sz.300498,34.5900,34.2300,34.6300,33.9900,14554169
32,2017-02-23,sz.300498,34.2000,34.2400,34.2400,33.9800,7100636
33,2017-02-24,sz.300498,34.2400,34.3800,34.5000,34.0800,9385847
34,2017-02-27,sz.300498,34.2000,34.0800,34.3500,33.9300,9067178
35,2017-02-28,sz.300498,34.0800,34.1400,34.2200,34.0100,4492435
36,2017-03-01,sz.300498,34.1700,34.2300,34.3500,34.0300,5508855
37,2017-03-02,sz.300498,34.4500,34.1000,34.4500,34.0900,4991065
38,2017-03-03,sz.300498,34.0100,34.1300,34.2400,34.0100,5309780
39,2017-03-06,sz.300498,34.1000,34.1600,34.2100,34.0500,7840629
40,2017-03-07,sz.300498,34.2000,34.3000,34.3000,34.0000,8818291
41,2017-03-08,sz.300498,34.2500,34.1500,34.2500,34.1000,4216708
42,2017-03-09,sz.300498,34.1500,33.3200,34.1500,33.1800,18809932
43,2017-03-10,sz.300498,33.3100,33.3900,33.4400,33.0700,6766961
44,2017-03-13,sz.300498,33.3000,33.5700,33.7400,33.1800,6625508
45,2017-03-14,sz.300498,33.5600,33.3900,33.5700,33.3000,5559028
46,2017-03-15,sz.300498,33.3300,33.4400,33.5500,33.1200,5731087
47,2017-03-16,sz.300498,33.5100,33.4800,33.7200,33.4600,5516768
48,2017-03-17,sz.300498,33.4800,33.2300,33.5100,33.2000,6640559
49,2017-03-20,sz.300498,33.2200,33.3000,33.3500,33.1900,5098643
50,2017-03-21,sz.300498,33.3600,33.4300,33.4900,33.2200,4940872
51,2017-03-22,sz.300498,33.3700,33.1800,33.4100,33.1200,5458199
52,2017-03-23,sz.300498,33.1800,33.0700,33.2900,33.0000,6681064
53,2017-03-24,sz.300498,33.0900,33.5000,33.5400,33.0100,7533056
54,2017-03-27,sz.300498,33.5000,33.3100,33.6100,33.2700,5948019
55,2017-03-28,sz.300498,33.2600,33.3600,33.5200,33.2600,4346771
56,2017-03-29,sz.300498,33.3600,33.0800,33.4800,33.0700,5122215
57,2017-03-30,sz.300498,33.0900,32.7300,33.1700,32.7100,7732456
58,2017-03-31,sz.300498,32.7300,32.8600,32.9100,32.7200,4188501
59,2017-04-05,sz.300498,32.7000,33.1700,33.2600,32.6600,6003681
60,2017-04-06,sz.300498,33.2000,33.5600,33.6800,33.1000,9034103
61,2017-04-07,sz.300498,33.6500,33.1900,33.6500,33.1200,9911476
62,2017-04-10,sz.300498,33.2200,32.8000,33.3100,32.7400,6767160
63,2017-04-11,sz.300498,32.8200,33.1500,33.1700,32.8100,7093459
64,2017-04-12,sz.300498,33.2000,32.8500,33.2000,32.8400,4601760
65,2017-04-13,sz.300498,32.8800,32.7700,33.1000,32.7500,4861502
66,2017-04-14,sz.300498,32.7500,32.8000,32.9400,32.6700,4165869
67,2017-04-17,sz.300498,32.7500,32.0700,32.7600,32.0000,8431096
68,2017-04-18,sz.300498,32.0700,31.7300,32.1900,31.7000,5402303
69,2017-04-19,sz.300498,31.6800,31.5100,31.6800,30.5100,10956037
70,2017-04-20,sz.300498,31.4500,31.5800,31.5900,31.1200,5432422
71,2017-04-21,sz.300498,31.5000,31.6000,31.7400,31.3700,3378760
72,2017-04-24,sz.300498,31.4500,31.4800,31.5800,31.0000,5581321
73,2017-04-25,sz.300498,31.3900,31.4900,31.4900,31.2300,4370687
74,2017-04-26,sz.300498,31.4000,31.7300,31.7600,31.3200,4757505
75,2017-04-27,sz.300498,31.7200,31.9200,32.1300,31.5000,5789471
76,2017-04-28,sz.300498,31.9200,31.9100,31.9900,31.7900,2176838
77,2017-05-02,sz.300498,31.9700,31.9000,32.1200,31.7000,3886129
