,date,code,open,close,high,low,volume
0,2017-01-03,sh.600023,5.4300,5.5000,5.5000,5.4200,32410990
1,2017-01-04,sh.600023,5.5000,5.5200,5.5500,5.4700,34206395
2,2017-01-05,sh.600023,5.5200,5.6900,5.7400,5.4800,89434401
3,2017-01-06,sh.600023,5.6700,5.6400,5.7300,5.6200,66265543
4,2017-01-09,sh.600023,5.6200,5.7600,5.8700,5.6200,72155606
5,2017-01-10,sh.600023,5.7700,5.6600,5.7700,5.6500,45949500
6,2017-01-11,sh.600023,5.6400,5.6700,5.7600,5.6300,39378788
7,2017-01-12,sh.600023,5.6600,5.5900,5.6800,5.5900,28785466
8,2017-01-13,sh.600023,5.5800,5.6300,5.6500,5.5600,36751024
9,2017-01-16,sh.600023,5.6400,5.7100,5.7500,5.5600,90663678
10,2017-01-17,sh.600023,5.6700,5.7200,5.7300,5.6500,34477681
11,2017-01-18,sh.600023,5.7100,5.6500,5.7500,5.6300,40317949
12,2017-01-19,sh.600023,5.6400,5.6600,5.6700,5.6200,19886069
13,2017-01-20,sh.600023,5.6400,5.7300,5.7500,5.6300,38253849
14,2017-01-23,sh.600023,5.7100,5.7300,5.7700,5.6900,36131253
15,2017-01-24,sh.600023,5.7200,5.7700,5.8200,5.7100,54096165
16,2017-01-25,sh.600023,5.7500,5.7400,5.8100,5.7300,33006320
17,2017-01-26,sh.600023,5.7500,5.6800,5.7700,5.6600,42990818
18,2017-02-03,sh.600023,5.6800,5.7100,5.7300,5.6700,21380040
19,2017-02-06,sh.600023,5.7100,5.6700,5.7300,5.6600,40140472
20,2017-02-07,sh.600023,5.6700,5.7600,5.7700,5.6400,50283807
21,2017-02-08,sh.600023,5.7300,5.7400,5.7600,5.6800,35312836
22,2017-02-09,sh.600023,5.7400,5.7500,5.7600,5.6700,72897660
23,2017-02-10,sh.600023,5.7300,5.8500,5.9100,5.7200,97120997
24,2017-02-13,sh.600023,5.8700,5.8700,5.8700,5.8100,63560117
