,date,code,open,close,high,low,volume
0,2017-01-03,sz.300033,69.2500,70.3600,71.4500,69.2100,3683691
1,2017-01-04,sz.300033,70.0200,72.5500,73.1000,70.0000,7206841
2,2017-01-05,sz.300033,72.5500,72.0000,72.8000,71.4400,3857402
3,2017-01-06,sz.300033,72.0000,71.2800,72.2000,70.6000,2924321
4,2017-01-09,sz.300033,71.4100,71.9900,72.7500,70.8500,3859545
5,2017-01-10,sz.300033,71.7000,71.9700,73.3000,71.0700,4173009
6,2017-01-11,sz.300033,71.5500,70.8100,72.4000,70.7000,3155578
7,2017-01-12,sz.300033,70.9600,68.7600,71.1400,68.7300,4655984
8,2017-01-13,sz.300033,68.7700,67.1800,68.9200,66.7700,5424896
9,2017-01-16,sz.300033,67.0000,66.4400,68.4100,65.0000,5970052
10,2017-01-17,sz.300033,65.9000,68.4800,69.0500,65.8600,5760582
11,2017-01-18,sz.300033,67.7000,67.9200,68.7500,67.6200,2974786
12,2017-01-19,sz.300033,67.9900,68.6100,69.0400,67.1800,3673921
13,2017-01-20,sz.300033,68.6400,69.5500,70.3000,67.8800,5001449
14,2017-01-23,sz.300033,69.5500,69.8100,70.1100,69.1000,2451667
15,2017-01-24,sz.300033,69.4100,68.8800,69.8800,68.4800,2160044
16,2017-01-25,sz.300033,68.8000,69.7800,69.9500,68.5000,2158076
17,2017-01-26,sz.300033,70.0000,72.3800,72.8800,69.8100,7308628
18,2017-02-03,sz.300033,72.0000,71.0500,72.3000,70.7500,2402465
19,2017-02-06,sz.300033,71.0000,72.6600,73.0000,70.9800,3840570
20,2017-02-07,sz.300033,72.2500,71.9900,72.8000,71.0100,3417186
21,2017-02-08,sz.300033,71.9900,73.2000,73.4000,71.3500,4646365
22,2017-02-09,sz.300033,72.9700,72.6700,73.2700,72.3800,4052320
23,2017-02-10,sz.300033,69.0000,69.0200,70.1200,68.0200,13131972
24,2017-02-13,sz.300033,69.0500,68.8500,70.6800,66.6100,10724212
25,2017-02-14,sz.300033,68.5000,67.4700,68.5000,67.1000,7845913
26,2017-02-15,sz.300033,67.5000,67.6500,68.4300,67.4200,4677712
27,2017-02-16,sz.300033,67.5000,68.1400,68.1400,67.4500,3168442
28,2017-02-17,sz.300033,68.1100,68.1700,69.2700,67.9000,3882129
29,2017-02-20,sz.300033,67.8000,68.0000,68.0000,66.2000,5539987
30,2017-02-21,sz.300033,67.8000,68.7000,69.1900,67.6000,5991044
31,2017-02-22,sz.300033,68.6600,68.6400,69.0600,67.8800,3915839
32,2017-02-23,sz.300033,68.7500,68.4400,68.8700,67.9200,3355748
33,2017-02-24,sz.300033,68.5900,68.7700,69.5000,68.4000,4228615
34,2017-02-27,sz.300033,69.2400,68.7400,69.5500,68.0700,5571043
35,2017-02-28,sz.300033,68.5000,68.8000,69.1600,68.5000,2499121
36,2017-03-01,sz.300033,68.8600,68.5600,69.2400,68.5000,3555217
37,2017-03-02,sz.300033,68.5800,67.6900,68.8800,67.5800,3512011
38,2017-03-03,sz.300033,67.6000,67.8900,68.0800,67.0000,3566021
39,2017-03-06,sz.300033,67.9000,68.2500,68.6500,67.8300,4759057
40,2017-03-07,sz.300033,68.3500,68.5000,68.6600,67.7000,5994957
41,2017-03-08,sz.300033,68.4900,67.9200,68.6500,67.7200,3209423
42,2017-03-09,sz.300033,68.2000,67.5200,68.2000,67.4000,2498433
43,2017-03-10,sz.300033,67.5800,67.4600,67.8700,67.2900,2349918
44,2017-03-13,sz.300033,67.6900,68.2500,68.5000,66.7100,5959182
45,2017-03-14,sz.300033,68.5000,67.9000,68.5800,67.8300,3382816
46,2017-03-15,sz.300033,67.1000,67.1000,67.6000,66.6800,3016354
47,2017-03-16,sz.300033,67.1100,67.6600,67.8800,67.0900,4197097
48,2017-03-17,sz.300033,67.8300,68.0500,70.5900,67.5800,11262267
49,2017-03-20,sz.300033,68.0300,67.8900,68.5300,67.4000,4485209
50,2017-03-21,sz.300033,67.9300,67.6600,68.1400,67.3300,3287233
51,2017-03-22,sz.300033,67.1500,67.1500,67.4400,66.8400,3286219
52,2017-03-23,sz.300033,67.4500,67.1000,67.5800,66.5200,3092207
53,2017-03-24,sz.300033,67.0500,67.3500,67.5800,66.6000,3429332
54,2017-03-27,sz.300033,67.2000,66.8200,67.2900,66.7300,2474876
55,2017-03-28,sz.300033,66.8500,66.8600,67.1400,66.6800,2065416
56,2017-03-29,sz.300033,66.8800,66.0200,67.1000,66.0100,3049541
57,2017-03-30,sz.300033,66.0200,64.6100,66.5000,64.4000,3683106
58,2017-03-31,sz.300033,64.8000,63.3600,65.2900,62.9500,5278685
59,2017-04-05,sz.300033,63.4000,64.7300,65.0000,63.3800,3283653
60,2017-04-06,sz.300033,64.5700,64.0300,64.8500,63.8500,2828707
61,2017-04-07,sz.300033,64.0100,63.6300,64.0500,63.5200,2205388
62,2017-04-10,sz.300033,63.6400,61.9400,63.8900,61.6000,4848768
63,2017-04-11,sz.300033,61.8800,62.3000,62.8000,61.8200,3004830
64,2017-04-12,sz.300033,62.3000,62.8000,63.2600,61.6000,3229268
65,2017-04-13,sz.300033,62.5000,63.1400,63.2000,62.3000,1868919
66,2017-04-14,sz.300033,63.1400,62.0100,63.1800,61.6100,2414727
67,2017-04-17,sz.300033,61.7600,61.8700,62.3700,61.3000,1826683
68,2017-04-18,sz.300033,61.8000,61.9800,62.3800,61.7600,1604951
69,2017-04-19,sz.300033,61.6200,60.3000,62.2100,59.8300,4196191
70,2017-04-20,sz.300033,60.2900,60.2000,61.2800,59.7100,3557397
71,2017-04-21,sz.300033,60.2200,58.8000,60.3000,58.7200,3578821
72,2017-04-24,sz.300033,58.8200,56.8000,58.8200,55.9900,3519417
73,2017-04-25,sz.300033,56.2100,56.5000,58.1700,56.2100,3078744
74,2017-04-26,sz.300033,56.3800,56.9900,57.5600,56.2000,2405450
75,2017-04-27,sz.300033,56.8800,57.4600,58.1800,54.9700,5146712
76,2017-04-28,sz.300033,57.3000,56.6400,57.3000,56.5000,2885957
