,date,code,open,close,high,low,volume
0,2017-01-03,sh.603658,55.6600,55.9600,56.5800,55.2000,826592
1,2017-01-04,sh.603658,55.9600,55.3900,55.9600,55.0000,903257
2,2017-01-05,sh.603658,55.2000,53.2700,55.3300,53.0000,1609068
3,2017-01-06,sh.603658,53.0200,52.3000,53.8900,51.8000,1218459
4,2017-01-09,sh.603658,51.5600,52.0800,52.6100,51.4400,654600
5,2017-01-10,sh.603658,52.1100,51.8400,52.3600,51.5000,533333
6,2017-01-11,sh.603658,51.6900,51.0300,52.1700,51.0000,814691
7,2017-01-12,sh.603658,51.0300,49.8300,51.3500,49.6600,939800
8,2017-01-13,sh.603658,49.8300,49.3900,50.2500,47.4700,1649193
9,2017-01-16,sh.603658,49.0100,45.5300,49.1900,44.4500,1097442
10,2017-01-17,sh.603658,45.5000,45.8400,45.9600,42.5500,3269452
11,2017-01-18,sh.603658,44.9000,43.7100,45.5500,43.4000,1485002
12,2017-01-19,sh.603658,43.7100,43.3800,44.4000,42.6000,1178718
13,2017-01-20,sh.603658,43.5000,44.5700,44.9100,43.0200,1318146
14,2017-01-23,sh.603658,44.1600,45.4900,45.9200,44.1600,1581642
15,2017-01-24,sh.603658,45.5600,44.6600,45.8500,44.6300,500054
16,2017-01-25,sh.603658,45.0000,44.9800,45.3600,44.6600,517187
17,2017-01-26,sh.603658,44.8000,45.0800,45.8200,44.7600,458409
18,2017-02-03,sh.603658,45.2000,44.2900,45.3400,43.9200,475094
19,2017-02-06,sh.603658,44.5500,45.7300,45.8500,44.5200,864541
20,2017-02-07,sh.603658,45.6900,45.0300,45.7000,44.8900,695314
21,2017-02-08,sh.603658,45.0500,45.6600,45.7300,44.5000,1647981
22,2017-02-09,sh.603658,45.4600,45.9300,46.7000,45.3500,1572938
23,2017-02-10,sh.603658,45.9800,45.2100,46.0700,45.0500,980646
24,2017-02-13,sh.603658,45.4900,46.4000,46.5400,45.0900,1483482
25,2017-02-14,sh.603658,46.5000,46.1700,46.7800,45.7000,696194
26,2017-02-15,sh.603658,46.4400,46.5600,47.8000,46.0000,1667687
27,2017-02-16,sh.603658,46.4600,46.5200,46.6900,45.9800,825300
28,2017-02-17,sh.603658,46.4000,45.9000,46.9600,45.6800,970237
29,2017-02-20,sh.603658,45.7000,44.7200,45.8000,44.3300,1334550
30,2017-02-21,sh.603658,44.6000,45.0800,45.1700,44.3400,646591
31,2017-02-22,sh.603658,45.3300,44.8100,45.3300,44.3800,925274
32,2017-02-23,sh.603658,44.5500,45.2800,45.3200,43.8800,2536788
33,2017-02-24,sh.603658,44.9400,45.8400,45.8900,44.8500,1813370
34,2017-02-27,sh.603658,45.8300,46.3100,46.5900,45.6800,1828360
35,2017-02-28,sh.603658,46.0800,46.6100,46.6600,45.8400,1425635
36,2017-03-01,sh.603658,46.4800,46.1600,46.9500,46.1200,1352268
37,2017-03-02,sh.603658,46.5700,46.0500,46.5700,45.7000,1588275
38,2017-03-03,sh.603658,45.4000,45.3200,45.6400,44.8800,2499343
39,2017-03-06,sh.603658,45.0000,46.3600,46.3900,44.9100,2578947
40,2017-03-07,sh.603658,46.3800,48.7100,48.8800,46.1000,4904125
41,2017-03-08,sh.603658,48.2400,47.8800,48.3900,47.2500,3176805
42,2017-03-09,sh.603658,47.6700,49.1900,49.2300,47.4300,3664145
43,2017-03-10,sh.603658,49.1000,49.1800,49.9800,48.5100,2839209
44,2017-03-13,sh.603658,48.7300,49.0400,49.4400,48.1900,1958868
45,2017-03-14,sh.603658,48.9000,49.3500,50.3000,48.8400,2464707
46,2017-03-15,sh.603658,49.3600,48.5500,49.7400,48.2800,1839465
