date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,date,divCash,high,low,open,splitFactor,volume
2010-03-25T00:00:00.000Z,28.2531075333,28.7916181203,28.2032454419,28.7277946433,135571235,226.65,2010-03-25T00:00:00.000Z,0.0,230.97,226.25,230.458,1.0,19367300
2010-03-26T00:00:00.000Z,28.7828922543,28.9137802442,28.4899524674,28.5398145588,160218960,230.9,2010-03-26T00:00:00.000Z,0.0,231.95,228.55,228.95,1.0,22888400
2010-03-29T00:00:00.000Z,28.9686285447,29.1531058173,28.8726440188,29.0446682341,135186235,232.39,2010-03-29T00:00:00.000Z,0.0,233.8699,231.62,233.0,1.0,19312300
2010-03-30T00:00:00.000Z,29.3993123591,29.6031236577,29.2004872697,29.4937636257,131827631,235.845,2010-03-30T00:00:00.000Z,0.0,237.48,234.25,236.6027,1.0,18832500
2010-03-31T00:00:00.000Z,29.293978691,29.4946736089,29.2266648677,29.355059753,107665007,235.0,2010-03-31T00:00:00.000Z,0.0,236.61,234.46,235.49,1.0,15380700
2010-04-01T00:00:00.000Z,29.4148942627,29.7589426932,29.013504427,29.6043702099,150786450,235.97,2010-04-01T00:00:00.000Z,0.0,238.73,232.75,237.49,1.0,21540900
2010-04-05T00:00:00.000Z,29.7290254384,29.731518543,29.2653079885,29.2908623103,171127071,238.49,2010-04-05T00:00:00.000Z,0.0,238.51,234.77,234.975,1.0,24446700
2010-04-06T00:00:00.000Z,29.8599134283,29.9471720882,29.543289148,29.6928754222,111754411,239.54,2010-04-06T00:00:00.000Z,0.0,240.24,237.0,238.2,1.0,15964900
2010-04-07T00:00:00.000Z,29.9920479705,30.1565928721,29.7502292928,29.8823513694,157125657,240.6,2010-04-07T00:00:00.000Z,0.0,241.92,238.6601,239.72,1.0,22446500
2010-04-08T00:00:00.000Z,29.911022072,30.1092238852,29.6729305856,29.9721031339,143247443,239.95,2010-04-08T00:00:00.000Z,0.0,241.54,238.04,240.44,1.0,20463900
2010-04-09T00:00:00.000Z,30.1403876924,30.1528532152,29.9745962385,30.0955118101,83545783,241.79,2010-04-09T00:00:00.000Z,0.0,241.89,240.46,241.43,1.0,11935100
2010-04-12T00:00:00.000Z,30.2027153066,30.2999463848,30.1428807969,30.191496336,83256683,242.29,2010-04-12T00:00:00.000Z,0.0,243.07,241.81,242.2,1.0,11893800
2010-04-13T00:00:00.000Z,30.2201670386,30.2662894731,30.055622137,30.1491135584,76552776,242.43,2010-04-13T00:00:00.000Z,0.0,242.8,241.11,241.86,1.0,10936100
2010-04-14T00:00:00.000Z,30.6265430834,30.6415017108,30.4246016133,30.5754344397,101019201,245.69,2010-04-14T00:00:00.000Z,0.0,245.81,244.07,245.28,1.0,14431300
2010-04-15T00:00:00.000Z,31.0291794714,31.0428915465,30.6041051423,30.637762054,94196294,248.92,2010-04-15T00:00:00.000Z,0.0,249.03,245.51,245.78,1.0,13456600
2010-04-16T00:00:00.000Z,30.8397035241,31.3059140786,30.484436123,30.9855501414,187636587,247.4,2010-04-16T00:00:00.000Z,0.0,251.14,244.55,248.57,1.0,26805200
2010-04-19T00:00:00.000Z,30.7985672987,30.900784586,30.1378945878,30.7935810896,141731241,247.07,2010-04-19T00:00:00.000Z,0.0,247.89,241.77,247.03,1.0,20247300
2010-04-20T00:00:00.000Z,30.4894223321,31.0703156968,30.2856110335,30.9818104846,184581784,244.59,2010-04-20T00:00:00.000Z,0.0,249.25,242.955,248.54,1.0,26368800
2010-04-21T00:00:00.000Z,32.3131283246,32.44152321,31.8780815773,32.2613964048,245598045,259.22,2010-04-21T00:00:00.000Z,0.0,260.25,255.73,258.805,1.0,35085400
2010-04-22T00:00:00.000Z,33.2168164035,33.251782195,31.9366695347,32.1909662007,198356398,266.4695,2010-04-22T00:00:00.000Z,0.0,266.75,256.2,258.24,1.0,28336600
2010-04-23T00:00:00.000Z,33.7603755272,33.9286600856,33.2829460022,33.4063546783,199239099,270.83,2010-04-23T00:00:00.000Z,0.0,272.18,267.0,267.99,1.0,28462700
2010-04-26T00:00:00.000Z,33.5945840733,33.9635635496,33.431285724,33.8912635171,119767319,269.5,2010-04-26T00:00:00.000Z,0.0,272.46,268.19,271.88,1.0,17109600
2010-04-27T00:00:00.000Z,32.6646560689,33.3876563941,32.4751801217,33.3166029138,177336077,262.04,2010-04-27T00:00:00.000Z,0.0,267.84,260.52,267.27,1.0,25333700
2010-04-28T00:00:00.000Z,32.6098077684,32.9089803167,31.9628471326,32.8154888954,189600789,261.6,2010-04-28T00:00:00.000Z,0.0,264.0,256.41,263.25,1.0,27085800
2010-04-29T00:00:00.000Z,33.4873805769,33.6569116876,32.6609164121,32.7868181928,139710339,268.64,2010-04-29T00:00:00.000Z,0.0,270.0,262.01,263.02,1.0,19958600
2010-04-30T00:00:00.000Z,32.5462336019,33.7279651678,32.5350146313,33.5708995799,135616035,261.09,2010-04-30T00:00:00.000Z,0.0,270.57,261.0,269.31,1.0,19373700
2010-05-03T00:00:00.000Z,33.2019201037,33.3926426032,32.7693664609,32.8890354802,113585613,266.35,2010-05-03T00:00:00.000Z,0.0,267.88,262.88,263.84,1.0,16226500
2010-05-04T00:00:00.000Z,32.2458145013,32.8204751045,32.0052299103,32.7706130131,180955080,258.68,2010-05-04T00:00:00.000Z,0.0,263.29,256.75,262.89,1.0,25850700
2010-05-05T00:00:00.000Z,31.9098686605,32.1785006779,31.005494978,31.5415124604,220776020,255.985,2010-05-05T00:00:00.000Z,0.0,258.14,248.73,253.03,1.0,31539400
2010-05-06T00:00:00.000Z,30.6963500114,32.192212753,24.8375542731,31.6412366432,321465521,246.25,2010-05-06T00:00:00.000Z,0.0,258.25,199.25,253.83,1.0,45923600
2010-05-07T00:00:00.000Z,29.4011821875,30.7362396845,28.0736040043,30.379725731,419005019,235.86,2010-05-07T00:00:00.000Z,0.0,246.57,225.21,243.71,1.0,59857800
2010-05-10T00:00:00.000Z,31.6611814797,31.7434539305,30.9805639323,31.1949709252,246076846,253.99,2010-05-10T00:00:00.000Z,0.0,254.65,248.53,250.25,1.0,35153800
2010-05-11T00:00:00.000Z,31.9765592078,32.3966473277,31.2261347324,31.3931727385,212226912,256.52,2010-05-11T00:00:00.000Z,0.0,259.89,250.5,251.84,1.0,30318100
2010-05-12T00:00:00.000Z,32.6708888304,32.800530268,32.2483076058,32.3162447054,163595063,262.09,2010-05-12T00:00:00.000Z,0.0,263.13,258.7,259.245,1.0,23370700
2010-05-13T00:00:00.000Z,32.2059248282,33.0336355452,31.9616005804,32.8117492385,149928249,258.36,2010-05-13T00:00:00.000Z,0.0,265.0,256.4,263.22,1.0,21418300
2010-05-14T00:00:00.000Z,31.6399900909,31.9715729986,31.1014795039,31.8076513732,189840889,253.82,2010-05-14T00:00:00.000Z,0.0,256.48,249.5,255.165,1.0,27120100
2010-05-17T00:00:00.000Z,31.6898521823,31.9341764301,30.8783466449,31.7496866919,190708890,254.22,2010-05-17T00:00:00.000Z,0.0,256.18,247.71,254.7,1.0,27244100
2010-05-18T00:00:00.000Z,31.4579934573,32.2296093216,31.1962174775,32.0339006129,195669795,252.36,2010-05-18T00:00:00.000Z,0.0,258.55,250.26,256.98,1.0,27952800
2010-05-19T00:00:00.000Z,30.9568794389,31.5278003853,30.5218326915,31.1014795039,256431956,248.34,2010-05-19T00:00:00.000Z,0.0,252.92,244.85,249.5,1.0,36633100
2010-05-20T00:00:00.000Z,29.6380271216,30.397177463,29.4448115175,30.1516066629,320729120,237.76,2010-05-20T00:00:00.000Z,0.0,243.85,236.21,241.88,1.0,45818400
2010-05-21T00:00:00.000Z,30.2064549635,30.4782033615,28.8389871071,29.022230293,305973105,242.32,2010-05-21T00:00:00.000Z,0.0,244.5,231.35,232.82,1.0,43710400
2010-05-24T00:00:00.000Z,30.7599241779,31.2759968238,30.6975965636,30.8247448967,188559888,246.76,2010-05-24T00:00:00.000Z,0.0,250.9,246.26,247.28,1.0,26937100
2010-05-25T00:00:00.000Z,30.567955126,30.7599241779,29.5632339845,29.8362289349,262001862,245.22,2010-05-25T00:00:00.000Z,0.0,246.76,237.16,239.35,1.0,37428800
2010-05-26T00:00:00.000Z,30.4294631672,31.4293227548,30.3847119402,31.1737795364,212663712,244.109,2010-05-26T00:00:00.000Z,0.0,252.13,243.75,250.08,1.0,30380500
2010-05-27T00:00:00.000Z,31.5814021335,31.6487159569,31.0528639648,31.2386002552,166570766,253.35,2010-05-27T00:00:00.000Z,0.0,253.89,249.11,250.6,1.0,23795800
2010-05-28T00:00:00.000Z,32.02143509,32.3355662658,31.5814021335,32.3340828685,203903903,256.88,2010-05-28T00:00:00.000Z,0.0,259.4,253.35,259.3881,1.0,29129100
2010-06-01T00:00:00.000Z,32.5138232425,33.15081146,32.2807179652,32.371716282,219118419,260.83,2010-06-01T00:00:00.000Z,0.0,265.94,258.96,259.69,1.0,31302600
2010-06-02T00:00:00.000Z,32.9027475553,33.0087044995,32.4521189044,32.9762941401,172137172,263.95,2010-06-02T00:00:00.000Z,0.0,264.8,260.335,264.54,1.0,24591000
2010-06-03T00:00:00.000Z,32.7992837157,33.1021959209,32.4614680465,33.0560734863,162526862,263.12,2010-06-03T00:00:00.000Z,0.0,265.55,260.41,265.18,1.0,23218100
2010-06-04T00:00:00.000Z,31.907375556,32.6472043369,31.740960826,32.1872265439,189576289,255.965,2010-06-04T00:00:00.000Z,0.0,261.9,254.63,258.21,1.0,27082300
2010-06-07T00:00:00.000Z,31.2809830329,32.3044024587,31.2323674938,32.1971989622,221735721,250.94,2010-06-07T00:00:00.000Z,0.0,259.15,250.55,258.29,1.0,31676500
2010-06-08T00:00:00.000Z,31.080288115,31.6374969863,30.6215568743,31.5676900584,250192850,249.33,2010-06-08T00:00:00.000Z,0.0,253.8,245.65,253.24,1.0,35741800
2010-06-09T00:00:00.000Z,30.3161515645,31.4006520522,30.2276463523,31.347050304,213657713,243.2,2010-06-09T00:00:00.000Z,0.0,251.9,242.49,251.47,1.0,30522500
2010-06-10T00:00:00.000Z,31.2273812846,31.285969242,30.191496336,30.5205861392,194089194,250.51,2010-06-10T00:00:00.000Z,0.0,250.98,242.2,244.84,1.0,27727000
2010-06-11T00:00:00.000Z,31.6013469701,31.6449763,30.8359638672,30.9425440876,136439936,253.51,2010-06-11T00:00:00.000Z,0.0,253.86,247.37,248.225,1.0,19491400
2010-06-14T00:00:00.000Z,31.697331496,32.3044024587,31.6636745843,31.9067522798,150740250,254.28,2010-06-14T00:00:00.000Z,0.0,259.15,254.01,255.96,1.0,21534300
2010-06-15T00:00:00.000Z,32.371716282,32.3916611186,31.8494108747,31.8668626067,146268646,259.69,2010-06-15T00:00:00.000Z,0.0,259.85,255.5,255.64,1.0,20895500
2010-06-16T00:00:00.000Z,33.3141098093,33.3764374235,32.4889171278,32.5474801542,195919695,267.25,2010-06-16T00:00:00.000Z,0.0,267.75,260.6302,261.1,1.0,27988500
2010-06-17T00:00:00.000Z,33.8900169648,34.0184118501,33.5945840733,33.7317048247,218214018,271.87,2010-06-17T00:00:00.000Z,0.0,272.9,269.5,270.6,1.0,31173400
2010-06-18T00:00:00.000Z,34.1647570884,34.2801878299,33.833922112,33.9373859516,196155596,274.074,2010-06-18T00:00:00.000Z,0.0,275.0,271.42,272.25,1.0,28022200
2010-06-21T00:00:00.000Z,33.6781030764,34.7800552961,33.4985995474,34.6155103945,194122794,270.17,2010-06-21T00:00:00.000Z,0.0,279.01,268.73,277.69,1.0,27731800
2010-06-22T00:00:00.000Z,34.1368343172,34.4011034016,33.8438945303,33.9261669811,179315679,273.85,2010-06-22T00:00:00.000Z,0.0,275.97,271.5,272.16,1.0,25616500
2010-06-23T00:00:00.000Z,33.7778272592,34.2378050523,33.3951357078,34.227832634,192114492,270.97,2010-06-23T00:00:00.000Z,0.0,274.66,267.9,274.58,1.0,27444900
2010-06-24T00:00:00.000Z,33.5322564591,34.0551851425,33.4200667535,33.781566916,178569478,269.0,2010-06-24T00:00:00.000Z,0.0,273.195,268.1,271.0,1.0,25509900
2010-06-25T00:00:00.000Z,33.2455494336,33.6905685993,33.1346062803,33.6643910013,137485737,266.7,2010-06-25T00:00:00.000Z,0.0,270.27,265.81,270.06,1.0,19640800
2010-06-28T00:00:00.000Z,33.4449977992,33.6257478805,32.9738010355,33.2742201362,146237146,268.3,2010-06-28T00:00:00.000Z,0.0,269.75,264.52,266.93,1.0,20891000
2010-06-29T00:00:00.000Z,31.9329298778,32.9575958558,31.6998246006,32.9240012718,283336483,256.17,2010-06-29T00:00:00.000Z,0.0,264.39,254.3,264.1205,1.0,40476600
2010-06-30T00:00:00.000Z,31.3545296177,32.1573092891,31.1650536704,32.0002437012,184863184,251.53,2010-06-30T00:00:00.000Z,0.0,257.97,250.01,256.71,1.0,26409000
2010-07-01T00:00:00.000Z,30.9743311708,31.7621522148,30.3186446691,31.6998246006,255724255,248.48,2010-07-01T00:00:00.000Z,0.0,254.8,243.22,254.3,1.0,36532000
2010-07-02T00:00:00.000Z,30.782362119,31.2797364806,30.3161515645,31.2248881801,173460873,246.94,2010-07-02T00:00:00.000Z,0.0,250.93,243.2,250.49,1.0,24780100
2010-07-06T00:00:00.000Z,30.9930294551,31.5128417578,30.6851310408,31.2884623466,153809053,248.63,2010-07-06T00:00:00.000Z,0.0,252.8,246.16,251.0,1.0,21972700
2010-07-07T00:00:00.000Z,32.2439446728,32.2570334718,31.132643311,31.2248881801,163639163,258.665,2010-07-07T00:00:00.000Z,0.0,258.77,249.75,250.49,1.0,23377000
2010-07-08T00:00:00.000Z,32.1722679165,32.7718595654,31.7733711854,32.7195043695,184536284,258.09,2010-07-08T00:00:00.000Z,0.0,262.9,254.89,262.48,1.0,26362300
2010-07-09T00:00:00.000Z,32.362990416,32.39789388,31.807028097,32.0226816423,108330708,259.62,2010-07-09T00:00:00.000Z,0.0,259.9,255.16,256.89,1.0,15475800
2010-07-12T00:00:00.000Z,32.0719204575,32.6409715755,31.7696315285,32.227116217,140719740,257.285,2010-07-12T00:00:00.000Z,0.0,261.85,254.86,258.53,1.0,20102800
2010-07-13T00:00:00.000Z,31.3879372189,31.9616005804,30.7187879525,31.9516281621,297731297,251.798,2010-07-13T00:00:00.000Z,0.0,256.4,246.43,256.32,1.0,42533000
2010-07-14T00:00:00.000Z,31.5037419262,31.8868074433,31.0391518897,31.0865208765,203012103,252.727,2010-07-14T00:00:00.000Z,0.0,255.8,249.0,249.38,1.0,29001700
2010-07-15T00:00:00.000Z,31.3445571994,32.0326540606,30.8272380013,30.9431673637,206216706,251.45,2010-07-15T00:00:00.000Z,0.0,256.97,247.3,248.23,1.0,29459500
2010-07-16T00:00:00.000Z,31.1513415953,31.7833436036,30.9656053049,31.5602107447,259964859,249.9,2010-07-16T00:00:00.000Z,0.0,254.97,248.41,253.18,1.0,37137800
2010-07-19T00:00:00.000Z,30.6128310083,31.1488484907,29.867392742,31.1488484907,256119756,245.58,2010-07-19T00:00:00.000Z,0.0,249.88,239.6,249.88,1.0,36588500
2010-07-20T00:00:00.000Z,31.3994054999,31.5253072807,29.9185013857,30.278754996,268737968,251.89,2010-07-20T00:00:00.000Z,0.0,252.9,240.01,242.9,1.0,38391100
2010-07-21T00:00:00.000Z,31.6923452868,33.0523338295,31.662428032,33.0448545158,296418096,254.24,2010-07-21T00:00:00.000Z,0.0,265.15,254.0,265.09,1.0,42345400
2010-07-22T00:00:00.000Z,32.2886958999,32.4103594029,31.8257263813,32.1211592728,161329861,259.024,2010-07-22T00:00:00.000Z,0.0,260.0,255.31,257.68,1.0,23047100
2010-07-23T00:00:00.000Z,32.4028800891,32.4577283897,31.9466419529,32.047612688,133347333,259.94,2010-07-23T00:00:00.000Z,0.0,260.38,256.28,257.09,1.0,19049600
2010-07-26T00:00:00.000Z,32.3206076384,32.4227999947,32.1248989296,32.4103594029,105138005,259.28,2010-07-26T00:00:00.000Z,0.0,260.0998,257.71,260.0,1.0,15019700
2010-07-27T00:00:00.000Z,32.918952735,33.0087044995,32.4477559714,32.5188094516,146193046,264.08,2010-07-27T00:00:00.000Z,0.0,264.8,260.3,260.87,1.0,20884700
2010-07-28T00:00:00.000Z,32.5300284222,33.1570442214,32.44152321,32.8678440913,129996429,260.96,2010-07-28T00:00:00.000Z,0.0,265.99,260.25,263.67,1.0,18570900
2010-07-29T00:00:00.000Z,32.174761021,32.7406957583,31.9242040118,32.4988646151,160951860,258.11,2010-07-29T00:00:00.000Z,0.0,262.65,256.1,260.71,1.0,22993100
2010-07-30T00:00:00.000Z,32.0675575246,32.3729628343,31.7746177376,31.8983380519,112052612,257.25,2010-07-30T00:00:00.000Z,0.0,259.7,254.9,255.8925,1.0,16007500
2010-08-02T00:00:00.000Z,32.6409715755,32.7332164446,32.362990416,32.4652077034,107014007,261.85,2010-08-02T00:00:00.000Z,0.0,262.59,259.62,260.44,1.0,15287700
2010-08-03T00:00:00.000Z,32.6509439938,32.8167354477,32.3380593703,32.5362611836,104413504,261.93,2010-08-03T00:00:00.000Z,0.0,263.26,259.42,261.01,1.0,14916200
2010-08-04T00:00:00.000Z,32.7818319837,32.9438837807,32.4491271789,32.7643802517,105093905,262.98,2010-08-04T00:00:00.000Z,0.0,264.28,260.311,262.84,1.0,15013400
