date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,date,divCash,high,low,open,splitFactor,volume
2010-02-02T00:00:00.000Z,118.12,118.98,114.4,118.79,23079700,118.12,2010-02-02T00:00:00.000Z,0.0,118.98,114.4,118.79,1.0,23079700
2010-02-03T00:00:00.000Z,119.1,119.61,116.56,117.12,12405900,119.1,2010-02-03T00:00:00.000Z,0.0,119.61,116.56,117.12,1.0,12405900
2010-02-04T00:00:00.000Z,115.94,120.33,115.74,118.64,12784000,115.94,2010-02-04T00:00:00.000Z,0.0,120.33,115.74,118.64,1.0,12784000
2010-02-05T00:00:00.000Z,117.39,117.65,114.1,115.88,11024800,117.39,2010-02-05T00:00:00.000Z,0.0,117.65,114.1,115.88,1.0,11024800
2010-02-08T00:00:00.000Z,116.83,121.0,116.56,119.375,9890200,116.83,2010-02-08T00:00:00.000Z,0.0,121.0,116.56,119.375,1.0,9890200
2010-02-09T00:00:00.000Z,118.03,119.09,117.0,118.2,9223000,118.03,2010-02-09T00:00:00.000Z,0.0,119.09,117.0,118.2,1.0,9223000
2010-02-10T00:00:00.000Z,117.36,118.61,116.0,118.0,6233200,117.36,2010-02-10T00:00:00.000Z,0.0,118.61,116.0,118.0,1.0,6233200
2010-02-11T00:00:00.000Z,120.09,120.4201,116.5,117.21,8343500,120.09,2010-02-11T00:00:00.000Z,0.0,120.4201,116.5,117.21,1.0,8343500
2010-02-12T00:00:00.000Z,119.66,119.94,117.5,118.99,8073500,119.66,2010-02-12T00:00:00.000Z,0.0,119.94,117.5,118.99,1.0,8073500
2010-02-16T00:00:00.000Z,117.53,120.5,117.18,120.06,8932700,117.53,2010-02-16T00:00:00.000Z,0.0,120.5,117.18,120.06,1.0,8932700
2010-02-17T00:00:00.000Z,116.31,117.13,115.55,117.075,8944800,116.31,2010-02-17T00:00:00.000Z,0.0,117.13,115.55,117.075,1.0,8944800
2010-02-18T00:00:00.000Z,118.08,118.51,114.82,115.8386,9800100,118.08,2010-02-18T00:00:00.000Z,0.0,118.51,114.82,115.8386,1.0,9800100
2010-02-19T00:00:00.000Z,117.52,119.09,117.0,117.91,7115600,117.52,2010-02-19T00:00:00.000Z,0.0,119.09,117.0,117.91,1.0,7115600
2010-02-22T00:00:00.000Z,118.01,118.97,116.18,117.37,6807300,118.01,2010-02-22T00:00:00.000Z,0.0,118.97,116.18,117.37,1.0,6807300
2010-02-23T00:00:00.000Z,117.24,119.25,116.51,118.01,7068200,117.24,2010-02-23T00:00:00.000Z,0.0,119.25,116.51,118.01,1.0,7068200
2010-02-24T00:00:00.000Z,119.72,119.8,117.15,117.96,7389900,119.72,2010-02-24T00:00:00.000Z,0.0,119.8,117.15,117.96,1.0,7389900
2010-02-25T00:00:00.000Z,118.2,118.34,115.85,118.17,9533400,118.2,2010-02-25T00:00:00.000Z,0.0,118.34,115.85,118.17,1.0,9533400
2010-02-26T00:00:00.000Z,118.4,119.43,117.0,117.88,5721600,118.4,2010-02-26T00:00:00.000Z,0.0,119.43,117.0,117.88,1.0,5721600
2010-03-01T00:00:00.000Z,124.54,124.66,117.53,118.85,13296500,124.54,2010-03-01T00:00:00.000Z,0.0,124.66,117.53,118.85,1.0,13296500
2010-03-02T00:00:00.000Z,125.53,127.35,124.8,125.01,12097500,125.53,2010-03-02T00:00:00.000Z,0.0,127.35,124.8,125.01,1.0,12097500
2010-03-03T00:00:00.000Z,125.89,126.94,124.43,125.4,6440400,125.89,2010-03-03T00:00:00.000Z,0.0,126.94,124.43,125.4,1.0,6440400
2010-03-04T00:00:00.000Z,128.53,128.85,125.57,125.96,7509700,128.53,2010-03-04T00:00:00.000Z,0.0,128.85,125.57,125.96,1.0,7509700
2010-03-05T00:00:00.000Z,128.91,129.45,127.07,129.13,6769300,128.91,2010-03-05T00:00:00.000Z,0.0,129.45,127.07,129.13,1.0,6769300
2010-03-08T00:00:00.000Z,130.11,130.85,127.71,128.3,5605900,130.11,2010-03-08T00:00:00.000Z,0.0,130.85,127.71,128.3,1.0,5605900
2010-03-09T00:00:00.000Z,128.82,130.81,127.97,129.59,6070800,128.82,2010-03-09T00:00:00.000Z,0.0,130.81,127.97,129.59,1.0,6070800
2010-03-10T00:00:00.000Z,130.51,131.17,128.48,129.11,5625700,130.51,2010-03-10T00:00:00.000Z,0.0,131.17,128.48,129.11,1.0,5625700
2010-03-11T00:00:00.000Z,133.58,133.62,130.36,130.45,7240800,133.58,2010-03-11T00:00:00.000Z,0.0,133.62,130.36,130.45,1.0,7240800
2010-03-12T00:00:00.000Z,131.82,134.2,131.18,134.2,6150800,131.82,2010-03-12T00:00:00.000Z,0.0,134.2,131.18,134.2,1.0,6150800
2010-03-15T00:00:00.000Z,131.13,132.0,128.63,131.7,6329200,131.13,2010-03-15T00:00:00.000Z,0.0,132.0,128.63,131.7,1.0,6329200
2010-03-16T00:00:00.000Z,131.79,132.29,130.5,131.24,4132500,131.79,2010-03-16T00:00:00.000Z,0.0,132.29,130.5,131.24,1.0,4132500
2010-03-17T00:00:00.000Z,131.34,132.694,131.22,132.41,4358800,131.34,2010-03-17T00:00:00.000Z,0.0,132.694,131.22,132.41,1.0,4358800
2010-03-18T00:00:00.000Z,132.76,132.85,130.44,131.02,5021300,132.76,2010-03-18T00:00:00.000Z,0.0,132.85,130.44,131.02,1.0,5021300
2010-03-19T00:00:00.000Z,130.35,133.71,129.66,133.71,8905000,130.35,2010-03-19T00:00:00.000Z,0.0,133.71,129.66,133.71,1.0,8905000
2010-03-22T00:00:00.000Z,130.47,130.96,128.64,130.2,5383400,130.47,2010-03-22T00:00:00.000Z,0.0,130.96,128.64,130.2,1.0,5383400
2010-03-23T00:00:00.000Z,129.26,130.94,128.07,130.89,4213100,129.26,2010-03-23T00:00:00.000Z,0.0,130.94,128.07,130.89,1.0,4213100
2010-03-24T00:00:00.000Z,128.04,129.4,127.2,128.64,4696400,128.04,2010-03-24T00:00:00.000Z,0.0,129.4,127.2,128.64,1.0,4696400
2010-03-25T00:00:00.000Z,134.73,136.91,128.04,129.6101,16209600,134.73,2010-03-25T00:00:00.000Z,0.0,136.91,128.04,129.6101,1.0,16209600
2010-03-26T00:00:00.000Z,135.06,136.99,133.76,134.895,6565700,135.06,2010-03-26T00:00:00.000Z,0.0,136.99,133.76,134.895,1.0,6565700
2010-03-29T00:00:00.000Z,135.12,136.63,134.33,135.37,4626900,135.12,2010-03-29T00:00:00.000Z,0.0,136.63,134.33,135.37,1.0,4626900
2010-03-30T00:00:00.000Z,136.579,138.19,135.36,135.74,6192700,136.579,2010-03-30T00:00:00.000Z,0.0,138.19,135.36,135.74,1.0,6192700
2010-03-31T00:00:00.000Z,135.77,136.8,134.48,136.0,4600600,135.77,2010-03-31T00:00:00.000Z,0.0,136.8,134.48,136.0,1.0,4600600
2010-04-01T00:00:00.000Z,131.81,136.51,131.18,135.8,8785800,131.81,2010-04-01T00:00:00.000Z,0.0,136.51,131.18,135.8,1.0,8785800
2010-04-05T00:00:00.000Z,131.49,133.74,130.78,132.85,5816500,131.49,2010-04-05T00:00:00.000Z,0.0,133.74,130.78,132.85,1.0,5816500
2010-04-06T00:00:00.000Z,135.56,136.0,131.18,131.23,7950300,135.56,2010-04-06T00:00:00.000Z,0.0,136.0,131.18,131.23,1.0,7950300
2010-04-07T00:00:00.000Z,134.87,136.08,133.86,135.96,5945400,134.87,2010-04-07T00:00:00.000Z,0.0,136.08,133.86,135.96,1.0,5945400
2010-04-08T00:00:00.000Z,140.96,141.25,134.71,134.71,12689100,140.96,2010-04-08T00:00:00.000Z,0.0,141.25,134.71,134.71,1.0,12689100
2010-04-09T00:00:00.000Z,140.06,141.33,139.07,140.72,6011100,140.06,2010-04-09T00:00:00.000Z,0.0,141.33,139.07,140.72,1.0,6011100
2010-04-12T00:00:00.000Z,141.2,142.915,139.68,140.0,5445300,141.2,2010-04-12T00:00:00.000Z,0.0,142.915,139.68,140.0,1.0,5445300
2010-04-13T00:00:00.000Z,140.16,141.98,139.12,141.23,4785500,140.16,2010-04-13T00:00:00.000Z,0.0,141.98,139.12,141.23,1.0,4785500
2010-04-14T00:00:00.000Z,144.28,144.5,139.2,140.34,7900300,144.28,2010-04-14T00:00:00.000Z,0.0,144.5,139.2,140.34,1.0,7900300
2010-04-15T00:00:00.000Z,145.82,147.09,144.0,144.55,7829600,145.82,2010-04-15T00:00:00.000Z,0.0,147.09,144.0,144.55,1.0,7829600
2010-04-16T00:00:00.000Z,142.171,147.17,141.45,144.88,8396800,142.171,2010-04-16T00:00:00.000Z,0.0,147.17,141.45,144.88,1.0,8396800
2010-04-19T00:00:00.000Z,142.43,143.67,139.13,142.35,6022000,142.43,2010-04-19T00:00:00.000Z,0.0,143.67,139.13,142.35,1.0,6022000
2010-04-20T00:00:00.000Z,144.2,144.64,142.1,143.83,4311700,144.2,2010-04-20T00:00:00.000Z,0.0,144.64,142.1,143.83,1.0,4311700
2010-04-21T00:00:00.000Z,146.43,149.0,143.5219,145.17,7374400,146.43,2010-04-21T00:00:00.000Z,0.0,149.0,143.5219,145.17,1.0,7374400
2010-04-22T00:00:00.000Z,150.09,151.09,145.88,147.01,15165800,150.09,2010-04-22T00:00:00.000Z,0.0,151.09,145.88,147.01,1.0,15165800
2010-04-23T00:00:00.000Z,143.63,149.09,142.42,145.38,18975200,143.63,2010-04-23T00:00:00.000Z,0.0,149.09,142.42,145.38,1.0,18975200
2010-04-26T00:00:00.000Z,147.11,147.73,142.9,143.2,9318300,147.11,2010-04-26T00:00:00.000Z,0.0,147.73,142.9,143.2,1.0,9318300
2010-04-27T00:00:00.000Z,142.02,146.44,141.11,145.55,8639000,142.02,2010-04-27T00:00:00.000Z,0.0,146.44,141.11,145.55,1.0,8639000
2010-04-28T00:00:00.000Z,139.35,142.75,138.69,142.59,9235300,139.35,2010-04-28T00:00:00.000Z,0.0,142.75,138.69,142.59,1.0,9235300
2010-04-29T00:00:00.000Z,141.73,142.45,139.79,140.09,6314200,141.73,2010-04-29T00:00:00.000Z,0.0,142.45,139.79,140.09,1.0,6314200
2010-04-30T00:00:00.000Z,137.1,141.4,136.91,141.4,6113500,137.1,2010-04-30T00:00:00.000Z,0.0,141.4,136.91,141.4,1.0,6113500
2010-05-03T00:00:00.000Z,137.49,139.44,136.11,137.2,5654600,137.49,2010-05-03T00:00:00.000Z,0.0,139.44,136.11,137.2,1.0,5654600
2010-05-04T00:00:00.000Z,129.83,135.81,128.38,135.6225,12667800,129.83,2010-05-04T00:00:00.000Z,0.0,135.81,128.38,135.6225,1.0,12667800
2010-05-05T00:00:00.000Z,130.93,131.61,127.55,128.0,9458100,130.93,2010-05-05T00:00:00.000Z,0.0,131.61,127.55,128.0,1.0,9458100
2010-05-06T00:00:00.000Z,128.71,132.33,120.6,130.0,10189000,128.71,2010-05-06T00:00:00.000Z,0.0,132.33,120.6,130.0,1.0,10189000
2010-05-07T00:00:00.000Z,124.98,131.18,123.76,127.97,11927600,124.98,2010-05-07T00:00:00.000Z,0.0,131.18,123.76,127.97,1.0,11927600
2010-05-10T00:00:00.000Z,131.29,132.21,129.26,129.73,6806100,131.29,2010-05-10T00:00:00.000Z,0.0,132.21,129.26,129.73,1.0,6806100
2010-05-11T00:00:00.000Z,130.46,133.08,128.47,129.95,6044100,130.46,2010-05-11T00:00:00.000Z,0.0,133.08,128.47,129.95,1.0,6044100
2010-05-12T00:00:00.000Z,133.87,134.13,129.68,131.41,5904500,133.87,2010-05-12T00:00:00.000Z,0.0,134.13,129.68,131.41,1.0,5904500
2010-05-13T00:00:00.000Z,131.47,136.99,131.0,133.93,5940200,131.47,2010-05-13T00:00:00.000Z,0.0,136.99,131.0,133.93,1.0,5940200
2010-05-14T00:00:00.000Z,128.533,131.0,126.76,130.36,5277800,128.533,2010-05-14T00:00:00.000Z,0.0,131.0,126.76,130.36,1.0,5277800
2010-05-17T00:00:00.000Z,128.91,129.95,125.8,128.24,5642200,128.91,2010-05-17T00:00:00.000Z,0.0,129.95,125.8,128.24,1.0,5642200
2010-05-18T00:00:00.000Z,126.28,131.25,125.51,130.14,5256900,126.28,2010-05-18T00:00:00.000Z,0.0,131.25,125.51,130.14,1.0,5256900
2010-05-19T00:00:00.000Z,124.59,127.93,123.8,125.51,6463300,124.59,2010-05-19T00:00:00.000Z,0.0,127.93,123.8,125.51,1.0,6463300
2010-05-20T00:00:00.000Z,119.71,125.0,118.78,122.64,8594400,119.71,2010-05-20T00:00:00.000Z,0.0,125.0,118.78,122.64,1.0,8594400
2010-05-21T00:00:00.000Z,122.72,124.97,117.52,117.895,7966900,122.72,2010-05-21T00:00:00.000Z,0.0,124.97,117.52,117.895,1.0,7966900
2010-05-24T00:00:00.000Z,122.12,124.5,120.65,122.57,4535900,122.12,2010-05-24T00:00:00.000Z,0.0,124.5,120.65,122.57,1.0,4535900
2010-05-25T00:00:00.000Z,124.86,125.19,118.5,118.54,6913400,124.86,2010-05-25T00:00:00.000Z,0.0,125.19,118.5,118.54,1.0,6913400
2010-05-26T00:00:00.000Z,123.21,125.79,122.3,125.05,6964600,123.21,2010-05-26T00:00:00.000Z,0.0,125.79,122.3,125.05,1.0,6964600
2010-05-27T00:00:00.000Z,126.7,126.85,120.6,124.98,4747700,126.7,2010-05-27T00:00:00.000Z,0.0,126.85,120.6,124.98,1.0,4747700
2010-05-28T00:00:00.000Z,125.46,127.6,124.01,126.07,3954800,125.46,2010-05-28T00:00:00.000Z,0.0,127.6,124.01,126.07,1.0,3954800
2010-06-01T00:00:00.000Z,123.24,126.572,123.02,124.97,3659500,123.24,2010-06-01T00:00:00.000Z,0.0,126.572,123.02,124.97,1.0,3659500
2010-06-02T00:00:00.000Z,126.31,126.43,121.65,124.02,4764700,126.31,2010-06-02T00:00:00.000Z,0.0,126.43,121.65,124.02,1.0,4764700
2010-06-03T00:00:00.000Z,128.76,129.15,124.85,126.25,5276900,128.76,2010-06-03T00:00:00.000Z,0.0,129.15,124.85,126.25,1.0,5276900
2010-06-04T00:00:00.000Z,122.77,128.2,122.18,126.33,5497700,122.77,2010-06-04T00:00:00.000Z,0.0,128.2,122.18,126.33,1.0,5497700
2010-06-07T00:00:00.000Z,122.01,126.606,121.6744,125.84,6566400,122.01,2010-06-07T00:00:00.000Z,0.0,126.606,121.6744,125.84,1.0,6566400
2010-06-08T00:00:00.000Z,118.835,122.0,115.8,122.0,11484400,118.835,2010-06-08T00:00:00.000Z,0.0,122.0,115.8,122.0,1.0,11484400
2010-06-09T00:00:00.000Z,117.91,121.47,117.36,120.31,7369200,117.91,2010-06-09T00:00:00.000Z,0.0,121.47,117.36,120.31,1.0,7369200
2010-06-10T00:00:00.000Z,123.21,123.5,119.2,120.0,6061800,123.21,2010-06-10T00:00:00.000Z,0.0,123.5,119.2,120.0,1.0,6061800
2010-06-11T00:00:00.000Z,123.03,123.53,120.29,121.39,4204600,123.03,2010-06-11T00:00:00.000Z,0.0,123.53,120.29,121.39,1.0,4204600
2010-06-14T00:00:00.000Z,123.83,125.7,123.5,124.24,3923000,123.83,2010-06-14T00:00:00.000Z,0.0,125.7,123.5,124.24,1.0,3923000
2010-06-15T00:00:00.000Z,126.84,126.92,122.5,123.2,4541000,126.84,2010-06-15T00:00:00.000Z,0.0,126.92,122.5,123.2,1.0,4541000
2010-06-16T00:00:00.000Z,126.9,127.98,125.365,125.39,3964300,126.9,2010-06-16T00:00:00.000Z,0.0,127.98,125.365,125.39,1.0,3964300
2010-06-17T00:00:00.000Z,125.89,127.8,124.69,126.74,3479000,125.89,2010-06-17T00:00:00.000Z,0.0,127.8,124.69,126.74,1.0,3479000
2010-06-18T00:00:00.000Z,125.83,127.48,125.07,126.48,3836000,125.83,2010-06-18T00:00:00.000Z,0.0,127.48,125.07,126.48,1.0,3836000
2010-06-21T00:00:00.000Z,122.55,127.48,121.41,126.79,5327700,122.55,2010-06-21T00:00:00.000Z,0.0,127.48,121.41,126.79,1.0,5327700
2010-06-22T00:00:00.000Z,122.307,125.23,121.55,122.65,6207200,122.307,2010-06-22T00:00:00.000Z,0.0,125.23,121.55,122.65,1.0,6207200
2010-06-23T00:00:00.000Z,121.45,123.22,120.04,122.11,5455100,121.45,2010-06-23T00:00:00.000Z,0.0,123.22,120.04,122.11,1.0,5455100
2010-06-24T00:00:00.000Z,118.33,120.85,116.8,120.61,7771100,118.33,2010-06-24T00:00:00.000Z,0.0,120.85,116.8,120.61,1.0,7771100
2010-06-25T00:00:00.000Z,121.0,121.76,117.626,118.14,5769700,121.0,2010-06-25T00:00:00.000Z,0.0,121.76,117.626,118.14,1.0,5769700
2010-06-28T00:00:00.000Z,117.8,120.04,117.1,118.85,5612200,117.8,2010-06-28T00:00:00.000Z,0.0,120.04,117.1,118.85,1.0,5612200
2010-06-29T00:00:00.000Z,108.61,116.48,106.01,116.26,12866300,108.61,2010-06-29T00:00:00.000Z,0.0,116.48,106.01,116.26,1.0,12866300
2010-06-30T00:00:00.000Z,109.26,112.68,108.11,108.58,9740700,109.26,2010-06-30T00:00:00.000Z,0.0,112.68,108.11,108.58,1.0,9740700
2010-07-01T00:00:00.000Z,110.96,111.69,106.7,108.9,8529800,110.96,2010-07-01T00:00:00.000Z,0.0,111.69,106.7,108.9,1.0,8529800
2010-07-02T00:00:00.000Z,109.14,111.29,108.56,110.92,4477100,109.14,2010-07-02T00:00:00.000Z,0.0,111.29,108.56,110.92,1.0,4477100
2010-07-06T00:00:00.000Z,110.06,112.53,109.0,110.65,5219300,110.06,2010-07-06T00:00:00.000Z,0.0,112.53,109.0,110.65,1.0,5219300
2010-07-07T00:00:00.000Z,113.43,113.63,109.81,109.84,4941000,113.43,2010-07-07T00:00:00.000Z,0.0,113.63,109.81,109.84,1.0,4941000
2010-07-08T00:00:00.000Z,116.22,117.48,114.07,115.02,6775000,116.22,2010-07-08T00:00:00.000Z,0.0,117.48,114.07,115.02,1.0,6775000
2010-07-09T00:00:00.000Z,117.26,117.4,114.65,116.55,4065100,117.26,2010-07-09T00:00:00.000Z,0.0,117.4,114.65,116.55,1.0,4065100
2010-07-12T00:00:00.000Z,119.51,119.7,117.32,117.81,4783600,119.51,2010-07-12T00:00:00.000Z,0.0,119.7,117.32,117.81,1.0,4783600
2010-07-13T00:00:00.000Z,123.65,124.88,120.3,120.69,7091100,123.65,2010-07-13T00:00:00.000Z,0.0,124.88,120.3,120.69,1.0,7091100
2010-07-14T00:00:00.000Z,123.3,123.75,121.4749,123.03,5257000,123.3,2010-07-14T00:00:00.000Z,0.0,123.75,121.4749,123.03,1.0,5257000
2010-07-15T00:00:00.000Z,122.06,122.48,119.26,120.13,6047700,122.06,2010-07-15T00:00:00.000Z,0.0,122.48,119.26,120.13,1.0,6047700
2010-07-16T00:00:00.000Z,118.49,121.92,118.01,121.28,6227900,118.49,2010-07-16T00:00:00.000Z,0.0,121.92,118.01,121.28,1.0,6227900
2010-07-19T00:00:00.000Z,119.94,120.74,117.0,118.38,5030900,119.94,2010-07-19T00:00:00.000Z,0.0,120.74,117.0,118.38,1.0,5030900
2010-07-20T00:00:00.000Z,120.1,120.71,117.51,120.61,6785000,120.1,2010-07-20T00:00:00.000Z,0.0,120.71,117.51,120.61,1.0,6785000
2010-07-21T00:00:00.000Z,117.43,121.25,117.26,120.62,5011700,117.43,2010-07-21T00:00:00.000Z,0.0,121.25,117.26,120.62,1.0,5011700
2010-07-22T00:00:00.000Z,120.07,120.87,118.02,118.71,15003400,120.07,2010-07-22T00:00:00.000Z,0.0,120.87,118.02,118.71,1.0,15003400
2010-07-23T00:00:00.000Z,118.87,119.28,105.8,105.925,42421100,118.87,2010-07-23T00:00:00.000Z,0.0,119.28,105.8,105.925,1.0,42421100
2010-07-26T00:00:00.000Z,118.4,118.6,114.88,118.26,11137800,118.4,2010-07-26T00:00:00.000Z,0.0,118.6,114.88,118.26,1.0,11137800
2010-07-27T00:00:00.000Z,117.13,118.5,115.0658,118.43,7796100,117.13,2010-07-27T00:00:00.000Z,0.0,118.5,115.0658,118.43,1.0,7796100
2010-07-28T00:00:00.000Z,117.13,118.2,116.4,117.0,5472300,117.13,2010-07-28T00:00:00.000Z,0.0,118.2,116.4,117.0,1.0,5472300
2010-07-29T00:00:00.000Z,116.86,118.87,115.52,117.99,6175800,116.86,2010-07-29T00:00:00.000Z,0.0,118.87,115.52,117.99,1.0,6175800
2010-07-30T00:00:00.000Z,117.89,118.74,114.51,115.53,7077500,117.89,2010-07-30T00:00:00.000Z,0.0,118.74,114.51,115.53,1.0,7077500
2010-08-02T00:00:00.000Z,120.07,120.38,117.57,119.15,5443700,120.07,2010-08-02T00:00:00.000Z,0.0,120.38,117.57,119.15,1.0,5443700
2010-08-03T00:00:00.000Z,122.42,122.87,119.68,120.0,5953800,122.42,2010-08-03T00:00:00.000Z,0.0,122.87,119.68,120.0,1.0,5953800
2010-08-04T00:00:00.000Z,127.58,128.47,123.0,123.06,9270800,127.58,2010-08-04T00:00:00.000Z,0.0,128.47,123.0,123.06,1.0,9270800
2010-08-05T00:00:00.000Z,127.83,128.0,125.82,126.77,4282300,127.83,2010-08-05T00:00:00.000Z,0.0,128.0,125.82,126.77,1.0,4282300
2010-08-06T00:00:00.000Z,128.32,128.4,125.9,126.72,5065200,128.32,2010-08-06T00:00:00.000Z,0.0,128.4,125.9,126.72,1.0,5065200
2010-08-09T00:00:00.000Z,128.83,129.93,127.8501,128.46,5085800,128.83,2010-08-09T00:00:00.000Z,0.0,129.93,127.8501,128.46,1.0,5085800
2010-08-10T00:00:00.000Z,130.0,130.0,127.38,127.95,5706900,130.0,2010-08-10T00:00:00.000Z,0.0,130.0,127.38,127.95,1.0,5706900
2010-08-11T00:00:00.000Z,125.89,128.12,125.2,128.1,5541700,125.89,2010-08-11T00:00:00.000Z,0.0,128.12,125.2,128.1,1.0,5541700
2010-08-12T00:00:00.000Z,126.56,127.0,123.55,123.76,4367900,126.56,2010-08-12T00:00:00.000Z,0.0,127.0,123.55,123.76,1.0,4367900
2010-08-13T00:00:00.000Z,124.69,127.48,124.26,126.06,3976600,124.69,2010-08-13T00:00:00.000Z,0.0,127.48,124.26,126.06,1.0,3976600
2010-08-16T00:00:00.000Z,126.07,127.37,123.04,123.61,4024700,126.07,2010-08-16T00:00:00.000Z,0.0,127.37,123.04,123.61,1.0,4024700
2010-08-17T00:00:00.000Z,128.86,129.98,126.79,127.34,5044700,128.86,2010-08-17T00:00:00.000Z,0.0,129.98,126.79,127.34,1.0,5044700
2010-08-18T00:00:00.000Z,129.65,130.81,128.26,129.25,7901500,129.65,2010-08-18T00:00:00.000Z,0.0,130.81,128.26,129.25,1.0,7901500
2010-08-19T00:00:00.000Z,127.57,130.02,126.82,129.22,5582500,127.57,2010-08-19T00:00:00.000Z,0.0,130.02,126.82,129.22,1.0,5582500
2010-08-20T00:00:00.000Z,127.76,128.04,126.02,127.2,4170100,127.76,2010-08-20T00:00:00.000Z,0.0,128.04,126.02,127.2,1.0,4170100
2010-08-23T00:00:00.000Z,126.6,129.22,126.5,127.86,3861300,126.6,2010-08-23T00:00:00.000Z,0.0,129.22,126.5,127.86,1.0,3861300
2010-08-24T00:00:00.000Z,124.53,125.44,123.18,125.41,5369700,124.53,2010-08-24T00:00:00.000Z,0.0,125.44,123.18,125.41,1.0,5369700
2010-08-25T00:00:00.000Z,126.85,127.37,123.83,123.85,5344500,126.85,2010-08-25T00:00:00.000Z,0.0,127.37,123.83,123.85,1.0,5344500
2010-08-26T00:00:00.000Z,124.86,127.59,124.82,127.15,4694500,124.86,2010-08-26T00:00:00.000Z,0.0,127.59,124.82,127.15,1.0,4694500
2010-08-27T00:00:00.000Z,126.64,126.64,122.25,125.46,5080000,126.64,2010-08-27T00:00:00.000Z,0.0,126.64,122.25,125.46,1.0,5080000
2010-08-30T00:00:00.000Z,123.79,126.95,123.69,126.03,3426000,123.79,2010-08-30T00:00:00.000Z,0.0,126.95,123.69,126.03,1.0,3426000
2010-08-31T00:00:00.000Z,124.83,125.9,122.5,122.85,4225600,124.83,2010-08-31T00:00:00.000Z,0.0,125.9,122.5,122.85,1.0,4225600
2010-09-01T00:00:00.000Z,132.49,132.599,126.17,126.36,7138300,132.49,2010-09-01T00:00:00.000Z,0.0,132.599,126.17,126.36,1.0,7138300
2010-09-02T00:00:00.000Z,135.21,135.21,132.05,132.17,5407400,135.21,2010-09-02T00:00:00.000Z,0.0,135.21,132.05,132.17,1.0,5407400
